,filePath,0,1,2,label
1,processed_data/file1_fragments/fragment2.csv,0.3283580611966901,0.08767787357600693,-0.055588861447007885,0
2,processed_data/file1_fragments/fragment3.csv,0.2692813609258616,-0.06445059175031477,-0.0035580794003006416,0
10,processed_data/file1_fragments/fragment11.csv,0.22608261802253846,0.18167051669516465,0.05155685566990639,0
11,processed_data/file1_fragments/fragment12.csv,0.4078654853917799,-0.15533977408050334,0.01902772303467269,0
12,processed_data/file1_fragments/fragment13.csv,0.3668992254256964,-0.04383580977235715,-0.03639554655116214,0
13,processed_data/file1_fragments/fragment14.csv,0.1575344290392334,-0.18828286356772306,-0.025076118055421072,0
15,processed_data/file1_fragments/fragment16.csv,0.12789171703236712,-0.14274648006133325,-0.031866878161052936,0
23,processed_data/file1_fragments/fragment24.csv,-0.003758482340857642,-0.25739555103370304,0.08432965130586732,0
24,processed_data/file1_fragments/fragment25.csv,0.2459812632153489,-0.22401166693301394,-0.028407150936301268,0
27,processed_data/file1_fragments/fragment28.csv,0.4093102019419161,-0.2168726705611057,-0.02793157352650486,0
28,processed_data/file1_fragments/fragment29.csv,0.14920687635179442,0.02919739920133715,-0.04629920409512316,0
34,processed_data/file1_fragments/fragment35.csv,0.3421479211536531,-0.11373901552577392,-0.02753759277260526,0
37,processed_data/file1_fragments/fragment38.csv,0.034963392836593096,-0.3139325940393294,0.07486577969255577,0
38,processed_data/file1_fragments/fragment39.csv,0.4018564573027895,-0.1823270217844745,-0.006735274876891228,0
39,processed_data/file1_fragments/fragment40.csv,0.2137543719346616,0.01494501147289984,-0.000473297590437081,0
45,processed_data/file1_fragments/fragment46.csv,0.28093554761512296,-0.211685857290952,-0.006874375689134443,0
52,processed_data/file1_fragments/fragment53.csv,0.1713206585479217,-0.08789718032675536,-0.06453826514965393,0
54,processed_data/file1_fragments/fragment55.csv,0.06552977400423758,-0.21723624411382156,0.0454016620754721,0
56,processed_data/file1_fragments/fragment57.csv,0.307271374906194,-0.20125009015454126,0.03594598083789016,0
57,processed_data/file1_fragments/fragment58.csv,0.1827313697996956,-0.034570557474410624,-0.05492797447197773,0
63,processed_data/file1_fragments/fragment64.csv,0.1294390871438931,-0.2704583959802005,0.021544698771354426,0
65,processed_data/file1_fragments/fragment66.csv,0.33410411820924224,-0.19227947625970976,0.0035279226070102877,0
67,processed_data/file1_fragments/fragment68.csv,0.3751953922088463,-0.034969294085408074,-0.025082341905977298,0
69,processed_data/file1_fragments/fragment70.csv,0.15072001269231822,-0.2302259490401181,-0.0041192421416761105,0
70,processed_data/file1_fragments/fragment71.csv,0.19924474123117408,-0.2992804134947691,0.11238720152926096,0
74,processed_data/file1_fragments/fragment75.csv,0.20163096164611533,-0.2122420921556269,-0.05437748466073476,0
75,processed_data/file1_fragments/fragment76.csv,0.4768369543319682,-0.14971499490036552,-0.04829269113766842,0
76,processed_data/file1_fragments/fragment77.csv,0.5152492621857517,-0.16735745602913926,-0.030168107628762295,0
77,processed_data/file1_fragments/fragment78.csv,0.10801173041779208,-0.2183445199104756,0.019341738574960327,0
78,processed_data/file1_fragments/fragment79.csv,0.05360143921407223,-0.2290496837209778,0.011830879717257159,0
90,processed_data/file1_fragments/fragment91.csv,0.19127846694634704,0.024120065682632474,-0.03744984764025875,0
95,processed_data/file1_fragments/fragment96.csv,0.2581559455329642,-0.3355144006018353,-0.03428238213762989,0
99,processed_data/file1_fragments/fragment100.csv,0.5257427884263852,-0.18575887694554644,-0.08624987243244077,0
101,processed_data/file1_fragments/fragment102.csv,0.33593795436696683,-0.2448161935085859,-0.038608963142359135,0
103,processed_data/file1_fragments/fragment104.csv,0.3857950019245185,-0.2709190522908827,-0.08148088274350453,0
104,processed_data/file1_fragments/fragment105.csv,0.5048568302252652,-0.17854242690728486,-0.10340408250813454,0
105,processed_data/file1_fragments/fragment106.csv,0.21539351008813445,-0.3153017094380683,0.0077892990076723284,0
107,processed_data/file1_fragments/fragment108.csv,0.12030941470476147,-0.11671909531565483,0.0032172329403052442,0
108,processed_data/file1_fragments/fragment109.csv,0.3825781959397735,-0.20926168769418074,-0.004414364338527087,0
112,processed_data/file1_fragments/fragment113.csv,0.4478410387542705,-0.09945296930408258,-0.027272850611570518,0
119,processed_data/file1_fragments/fragment120.csv,0.17516693658193136,0.05089486315388255,-0.06343807442937613,0
123,processed_data/file1_fragments/fragment124.csv,0.308974915268556,-0.08182344159873776,0.043475351590417294,0
126,processed_data/file1_fragments/fragment127.csv,0.2911799662667293,-0.2689237578452072,-0.003961543875795114,0
128,processed_data/file1_fragments/fragment129.csv,0.1415466917600615,-0.19805901864344536,-0.001571307513350752,0
134,processed_data/file1_fragments/fragment135.csv,0.15164515655449756,-0.21797722466579564,-0.032961435528261286,0
135,processed_data/file1_fragments/fragment136.csv,0.2636889604153221,-0.14224321147433275,-0.026014115941628595,0
138,processed_data/file1_fragments/fragment139.csv,0.2413418609642968,0.12037245417059825,0.014002422721024595,0
139,processed_data/file1_fragments/fragment140.csv,0.2949125955872425,0.1472075337023489,-0.007768788163659397,0
141,processed_data/file1_fragments/fragment142.csv,-0.022157743258468563,-0.2718352075435997,0.09214865578377872,0
143,processed_data/file1_fragments/fragment144.csv,0.1170040868748654,-0.15244386158273565,0.040849373658929766,0
144,processed_data/file1_fragments/fragment145.csv,0.254490543465438,-0.0746148229901255,-0.030617385801727532,0
