,filePath,0,1,2,label
0,processed_data/file1_fragments/fragment1.csv,-0.21244485257506135,-0.18992578192299386,0.05836209418378978,1
9,processed_data/file1_fragments/fragment10.csv,-0.010203854060383578,-0.020706732034987484,-0.015309037914029947,1
14,processed_data/file1_fragments/fragment15.csv,-0.17450940427757813,-0.1231173108432435,0.040355201185020534,1
21,processed_data/file1_fragments/fragment22.csv,-0.09018575703289997,-0.2758653471506775,0.07178651737824063,1
29,processed_data/file1_fragments/fragment30.csv,0.034654245780145726,0.09659597656223684,-0.043733104821529804,1
30,processed_data/file1_fragments/fragment31.csv,0.061232828150745676,0.09122163899542332,-0.03554663729027748,1
32,processed_data/file1_fragments/fragment33.csv,0.18486223275817526,0.20661146410583384,-0.049173136775900426,1
41,processed_data/file1_fragments/fragment42.csv,0.06775005601653639,0.01699591907090395,-0.059402770783470865,1
44,processed_data/file1_fragments/fragment45.csv,-0.02453277384159985,-0.19746140661231448,-0.0003333118461893702,1
48,processed_data/file1_fragments/fragment49.csv,-0.22938698976649116,-0.14872972006602656,0.011696937312923256,1
51,processed_data/file1_fragments/fragment52.csv,-0.20312961275223096,-0.08050104408615366,-0.05268841623466895,1
53,processed_data/file1_fragments/fragment54.csv,-0.12723194108873934,-0.06643349012762488,-0.028237683294852507,1
59,processed_data/file1_fragments/fragment60.csv,-0.050352494697773066,-0.2152930844594342,0.022408081831370854,1
60,processed_data/file1_fragments/fragment61.csv,-0.23883191466780665,-0.00440371384843505,-0.05590836150178052,1
62,processed_data/file1_fragments/fragment63.csv,-0.10251125542875787,0.049724135951023984,-0.021346309929643908,1
66,processed_data/file1_fragments/fragment67.csv,0.024747755764402874,0.21892401907608194,-0.02590208429307166,1
89,processed_data/file1_fragments/fragment90.csv,-0.18099293418628812,-0.026072727834029308,0.0008764337470111161,1
92,processed_data/file1_fragments/fragment93.csv,-0.2688743904132538,0.11848200583652768,-0.08864758989933867,1
100,processed_data/file1_fragments/fragment101.csv,0.13193020013205606,0.08008274689547684,-0.06916305325504689,1
114,processed_data/file1_fragments/fragment115.csv,-0.04842552970656405,0.19011898448706704,-0.04601047941836015,1
127,processed_data/file1_fragments/fragment128.csv,-0.28484569019346434,-0.14424161972234767,0.05030150063909232,1
137,processed_data/file1_fragments/fragment138.csv,-0.02046329278418612,0.2862587519137184,-0.03706678981916744,1
140,processed_data/file1_fragments/fragment141.csv,0.12692262175333496,0.12290503388748425,0.030829332692166388,1
145,processed_data/file1_fragments/fragment146.csv,-0.013910860571365742,0.1332744092879391,-0.06426337354667334,1
153,processed_data/file1_fragments/fragment154.csv,0.010064957616845742,0.3254698994452439,-0.020418537268190817,1
158,processed_data/file1_fragments/fragment159.csv,-0.060231839781337664,0.1127676451468046,-0.05092606582885434,1
159,processed_data/file1_fragments/fragment160.csv,-0.32366933131385384,0.14095801168496555,-0.0771901924252081,1
165,processed_data/file1_fragments/fragment166.csv,-0.2292715902536645,0.08057603902006112,-0.05535936790605102,1
166,processed_data/file1_fragments/fragment167.csv,-0.22182937596209004,-0.2343903343184732,0.02096593102515722,1
167,processed_data/file1_fragments/fragment168.csv,-0.2304546456770052,0.02886184628590381,-0.07765733651742683,1
169,processed_data/file1_fragments/fragment170.csv,-0.19433579603513415,0.11824304617074552,-0.06675486170919538,1
170,processed_data/file1_fragments/fragment171.csv,-0.3097887687080291,0.1114662565481,-0.06433071382265905,1
172,processed_data/file1_fragments/fragment173.csv,-0.014365411245700215,-0.08618219964749606,-0.010361629337957331,1
174,processed_data/file1_fragments/fragment175.csv,-0.0061661665007923605,0.1304786823051607,-0.03958830088879696,1
175,processed_data/file1_fragments/fragment176.csv,0.015067032327712225,-0.1450762661379036,0.039752081883849474,1
