,filePath,0,1,2,label
2,processed_data/file1_fragments/fragment3.csv,0.18251196775365405,0.2298347760437171,-0.03178575261896723,3
4,processed_data/file1_fragments/fragment5.csv,0.19923530921688234,0.3852838750716549,-0.0627460244185003,3
6,processed_data/file1_fragments/fragment7.csv,0.13829710618259242,0.2592062865896517,-0.08067823422106404,3
12,processed_data/file1_fragments/fragment13.csv,-0.21042390965267205,0.16144267658099715,-0.06484023988024648,3
14,processed_data/file1_fragments/fragment15.csv,0.11913675232997308,0.4697066254800758,0.3983237560326047,3
31,processed_data/file1_fragments/fragment32.csv,0.006501543699951817,0.14444710648728395,0.019180264826545584,3
32,processed_data/file1_fragments/fragment33.csv,-0.08025165069279634,0.23053530325618404,-0.08344125978039099,3
33,processed_data/file1_fragments/fragment34.csv,-0.08819725756312187,0.2047029991704128,-0.06828728637273032,3
35,processed_data/file1_fragments/fragment36.csv,0.05000507414700755,0.343211759917625,-0.06877819922622043,3
36,processed_data/file1_fragments/fragment37.csv,-0.2575950548641811,0.07200805471329777,-0.07644794376520925,3
40,processed_data/file1_fragments/fragment41.csv,0.07536841949048874,0.15670077643369498,-0.04835221520356543,3
42,processed_data/file1_fragments/fragment43.csv,-0.0650366178104528,0.11823799021894126,-0.007656263443460941,3
51,processed_data/file1_fragments/fragment52.csv,0.02805546773689741,-0.019607673859782,-0.034288707384494584,3
52,processed_data/file1_fragments/fragment53.csv,-0.19340979196573949,0.004477278838633664,-0.011868708542978324,3
58,processed_data/file1_fragments/fragment59.csv,0.04066946517915823,0.06153261643104967,-0.026439314413329786,3
64,processed_data/file1_fragments/fragment65.csv,-0.2716961527427293,0.14365457505764045,-0.0734693184599289,3
69,processed_data/file1_fragments/fragment70.csv,-0.0731037369879962,0.3934686024775521,-0.0996245423931504,3
75,processed_data/file1_fragments/fragment76.csv,-0.16666462534477164,0.015875443205990304,0.13463894658989126,3
80,processed_data/file1_fragments/fragment81.csv,-0.0927568962659292,-0.04678823360305251,-0.09865754855056882,3
90,processed_data/file1_fragments/fragment91.csv,0.014407508317704662,0.25230083847443024,-0.09235190744037286,3
98,processed_data/file1_fragments/fragment99.csv,-0.003472107414083068,0.17840874102410673,-0.05962132764132695,3
114,processed_data/file1_fragments/fragment115.csv,-0.1808474271699821,0.3088794720619332,-0.07733020037310309,3
118,processed_data/file1_fragments/fragment119.csv,0.038643275887548886,0.160499118632371,0.00818815875282539,3
121,processed_data/file1_fragments/fragment122.csv,-0.2964748808423556,0.2973082970655313,-0.057312738008251006,3
127,processed_data/file1_fragments/fragment128.csv,-0.15092446865175205,-0.04440209209912285,0.07987571977346898,3
137,processed_data/file1_fragments/fragment138.csv,-0.12883873380771474,0.0001835830012063589,0.04658307260656608,3
140,processed_data/file1_fragments/fragment141.csv,-0.13423505278354358,0.4587977204339593,-0.04822573833150422,3
141,processed_data/file1_fragments/fragment142.csv,0.13245556034444378,0.3227564066720676,0.035242962575267184,3
142,processed_data/file1_fragments/fragment143.csv,0.17373294393405636,0.3177803297091078,-0.050891510477376216,3
143,processed_data/file1_fragments/fragment144.csv,-0.010406328562750622,0.42358060830644784,-0.06438637204172068,3
148,processed_data/file1_fragments/fragment149.csv,-0.05230810053400276,-0.007147272373421687,-0.0654030701382683,3
149,processed_data/file1_fragments/fragment150.csv,0.06361436592469055,0.1034599953883641,0.0390294594458683,3
151,processed_data/file1_fragments/fragment152.csv,-0.1221164722205963,0.2438124172332404,-0.0329042101078236,3
154,processed_data/file1_fragments/fragment155.csv,-0.056357262153657724,0.2516733251856817,-0.04984683596632592,3
157,processed_data/file1_fragments/fragment158.csv,-0.11082829183805593,0.5029323988941286,-0.13126650737172502,3
159,processed_data/file1_fragments/fragment160.csv,0.00746503867169277,0.17810212354940771,-0.11071334529586513,3
164,processed_data/file1_fragments/fragment165.csv,-0.18514432121639846,0.201239403843086,-0.10454718704420524,3
176,processed_data/file1_fragments/fragment177.csv,-0.13258156317341685,0.034588062147673564,0.5385245680981726,3
180,processed_data/file1_fragments/fragment181.csv,-0.17455141283359032,0.05324201936547555,-0.042944011473243615,3
182,processed_data/file1_fragments/fragment183.csv,-0.12921927596668326,0.25659837178513545,-0.08580629754471948,3
212,processed_data/file1_fragments/fragment213.csv,-0.04615449030365573,-0.007158616236921202,0.004789457525703155,3
214,processed_data/file1_fragments/fragment215.csv,-0.0937053673389526,0.2049949521266501,-0.04921520035932947,3
