时间,GPS车速
414910,0.0
414911,0.0
414912,0.0
414913,0.0
414914,0.0
414915,0.0
414916,0.0
414917,0.0
414918,0.0
414919,0.0
414920,0.0
414921,0.0
414922,0.0
414923,0.0
414924,0.0
414925,0.0
414926,0.0
414927,0.0
414928,0.0
414929,0.0
414930,0.0
414931,0.0
414932,0.0
414933,0.0
414934,0.0
414935,0.0
414936,0.0
414937,0.0
414938,0.0
414939,0.0
414940,0.0
414941,11.0
414942,9.9
414943,14.0
414944,15.7
414945,18.7
414946,17.2
414947,18.2
414948,20.2
414949,20.8
414950,21.4
414951,21.0
414952,20.1
414953,18.2
414954,16.4
414955,15.7
414956,15.2
414957,13.4
414958,16.0
414959,17.4
414960,18.6
414961,19.4
414962,20.6
414963,21.4
414964,21.5
414965,20.7
414966,21.1
414967,22.7
414968,22.7
414969,27.0
414970,22.9
414971,15.2
414972,9.2
414973,0.0
