时间,GPS车速
252269,0.0
252270,0.0
252271,0.0
252272,0.0
252273,4.5
252274,5.2
252275,5.7
252276,6.5
252277,7.6
252278,9.0
252279,11.6
252280,14.4
252281,18.3
252282,19.7
252283,20.0
252284,20.8
252285,21.8
252286,22.7
252287,23.8
252288,24.8
252289,26.5
252290,27.2
252291,28.5
252292,29.0
252293,27.5
252294,28.3
252295,29.2
252296,29.2
252297,28.6
252298,27.8
252299,27.7
252300,27.0
252301,26.5
252302,28.1
252303,30.9
252304,29.5
252305,29.9
252306,28.5
252307,26.6
252308,21.0
252309,16.1
252310,12.0
252311,0.0
