,时间,GPS车速
0,249235,9.9
1,249236,6.3
2,249237,4.9
3,249238,0.2
4,249307,22.9
5,249308,22.7
6,249309,21.9
7,249310,23.0
8,249311,23.1
9,249312,23.5
10,249313,24.4
11,249314,25.2
12,249315,25.7
13,249316,25.8
14,249317,25.9
15,249318,25.8
16,249319,26.0
17,249320,26.5
18,249321,26.8
19,249322,27.2
20,249323,27.3
21,249324,27.5
22,249325,27.5
23,249326,27.5
24,249327,27.5
25,249328,25.8
26,249329,25.2
27,249330,24.9
28,249331,22.9
29,249332,21.3
30,249333,18.6
31,249334,15.1
32,249335,16.0
33,249336,16.0
34,249337,14.6
35,249338,14.5
36,249339,10.7
