,时间,GPS车速
0,2986,5.5
1,2987,5.4
2,2988,6.5
3,2989,5.1
4,2990,0.2
5,2991,0.0
6,2992,0.0
7,2993,0.0
8,2994,0.0
9,2995,0.0
10,2996,0.0
11,2997,0.0
12,2998,0.5
13,2999,12.2
14,3000,15.9
15,3001,18.3
16,3002,18.5
17,3003,19.3
18,3004,19.8
19,3005,20.8
20,3006,20.9
21,3007,21.3
22,3008,21.2
23,3009,20.5
24,3010,20.0
25,3011,20.1
26,3012,23.0
27,3013,25.4
28,3014,27.5
29,3015,27.0
30,3016,25.8
31,3017,24.5
32,3018,22.8
33,3019,20.0
34,3020,18.0
35,3021,17.2
36,3022,15.9
37,3023,14.5
38,3024,13.6
39,3025,13.5
40,3026,13.6
41,3027,12.5
42,3028,14.0
43,3029,14.0
44,3030,13.9
45,3031,14.4
46,3032,17.7
47,3033,18.5
48,3034,19.2
49,3035,18.9
50,3036,17.9
51,3037,16.7
52,3038,16.6
53,3039,18.5
54,3040,22.4
55,3041,24.8
56,3042,26.7
57,3043,28.6
58,3044,28.6
59,3045,27.6
60,3046,29.0
61,3047,28.4
62,3048,28.9
63,3049,28.8
64,3050,28.9
65,3051,30.1
66,3052,27.0
67,3053,28.3
68,3054,26.1
69,3055,22.9
70,3056,19.5
71,3057,16.0
72,3058,14.0
