时间,GPS车速
259762,6.7
259763,0.2
259764,0.0
259765,0.0
259766,0.4
259767,6.8
259768,7.8
259769,5.8
259770,3.7
259771,2.5
259772,0.0
259773,0.0
259774,0.0
259775,0.0
259776,0.0
259777,0.0
259778,0.0
259779,0.0
259780,0.0
259781,0.0
259782,0.0
259783,0.0
259784,0.0
259785,0.0
259786,10.5
259787,14.0
259788,15.9
259789,19.3
259790,22.5
259791,24.6
259792,24.7
259793,24.7
259794,25.6
259795,27.7
259796,30.4
259797,32.6
259798,34.8
259799,37.1
259800,39.3
259801,41.4
259802,43.5
259803,45.5
259804,47.7
259805,49.5
259806,51.3
259807,52.8
259808,54.4
259809,56.1
259810,57.7
259811,59.6
259812,61.4
259813,63.0
259814,64.6
259815,66.2
259816,67.7
259817,69.1
259818,70.1
259819,70.5
259820,70.9
259821,71.3
259822,71.5
259823,71.8
259824,71.9
259825,72.2
259826,72.2
259827,72.3
259828,72.4
259829,72.6
259830,72.9
259831,73.0
259832,73.0
259833,72.5
259834,72.2
259835,71.8
259836,71.8
259837,71.9
259838,72.5
259839,72.1
259840,72.3
259841,72.5
259842,72.7
259843,72.9
259844,73.1
259845,76.1
259846,75.0
259847,78.0
259848,79.1
259849,80.3
259850,81.5
259851,83.0
259852,83.8
259853,85.0
259854,86.3
259855,87.4
259856,88.7
259857,89.8
259858,90.6
259859,91.2
259860,91.7
259861,91.7
259862,91.6
259863,92.0
259864,91.9
259865,91.8
259866,91.6
259867,91.4
259868,91.2
259869,87.3
259870,86.7
259871,86.2
259872,85.6
259873,85.3
259874,85.2
259875,85.1
259876,85.0
259877,85.0
259878,85.0
259879,85.0
259880,85.0
259881,85.0
259882,85.0
259883,85.0
259884,85.0
259885,84.6
259886,84.1
259887,84.3
259888,82.8
259889,82.0
259890,81.1
259891,79.9
259892,78.5
259893,77.1
259894,75.8
259895,74.3
259896,72.8
259897,71.3
259898,69.5
259899,67.2
259900,63.5
259901,58.8
259902,54.1
259903,49.1
259904,43.8
259905,38.5
259906,32.9
259907,24.2
259908,19.2
259909,16.3
259910,10.1
