,时间,GPS车速
0,267100,9.7
1,267101,8.1
2,267102,7.4
3,267103,6.0
4,267104,4.2
5,267105,0.2
6,267106,0.0
7,267107,0.0
8,267108,0.0
9,267109,0.0
10,267110,0.0
11,267111,0.0
12,267112,0.0
13,267113,0.0
14,267114,0.0
15,267115,0.0
16,267116,0.0
17,267117,0.0
18,267118,0.0
19,267119,0.0
20,267120,0.0
21,267121,0.0
22,267122,0.0
23,267123,0.0
24,267124,0.0
25,267125,0.0
26,267126,0.0
27,267127,0.0
28,267128,0.0
29,267129,0.0
30,267130,0.0
31,267131,0.0
32,267132,0.0
33,267133,0.0
34,267134,0.0
35,267135,0.0
36,267136,0.0
37,267137,0.0
38,267138,0.0
39,267139,0.0
40,267140,0.0
41,267141,0.0
42,267142,0.0
43,267143,0.0
44,267144,0.0
45,267145,0.0
46,267146,0.0
47,267147,0.0
48,267148,0.0
49,267149,0.0
50,267150,0.0
51,267151,0.0
52,267152,0.0
53,267153,0.0
54,267154,0.0
55,267155,0.0
56,267156,0.0
57,267157,0.0
58,267158,0.0
59,267159,0.0
60,267160,0.0
61,267161,0.0
62,267162,0.0
63,267163,0.0
64,267164,0.0
65,267165,0.0
66,267166,0.0
67,267167,0.0
68,267168,0.0
69,267169,0.0
70,267170,0.0
71,267171,0.0
72,267172,0.0
73,267173,0.0
74,267174,0.0
75,267175,0.0
76,267176,0.0
77,267177,0.0
78,267178,0.0
79,267179,0.0
80,267180,0.0
81,267181,0.0
82,267182,0.0
83,267183,0.0
84,267184,0.0
85,267185,0.0
86,267186,0.0
87,267187,0.0
88,267188,0.0
89,267189,0.0
90,267190,0.0
91,267191,0.0
92,267192,0.0
93,267193,0.0
94,267194,0.0
95,267195,0.0
96,267196,0.0
97,267197,0.0
98,267198,0.0
99,267199,0.0
100,267200,0.0
101,267201,0.0
102,267202,0.0
103,267203,0.0
104,267204,0.0
105,267205,0.0
106,267206,0.0
107,267207,0.0
108,267208,0.0
109,267209,0.0
110,267210,0.0
111,267211,0.0
112,267212,0.0
113,267213,0.0
114,267214,0.0
115,267215,0.0
116,267216,0.0
117,267217,0.0
118,267218,0.0
119,267219,0.0
120,267220,0.0
121,267221,0.0
122,267222,0.0
123,267223,0.0
124,267224,0.0
125,267225,0.0
126,267226,0.0
127,267227,0.0
128,267228,0.0
129,267229,0.0
130,267230,0.0
131,267231,0.0
132,267232,0.0
133,267233,0.0
134,267234,0.0
135,267235,0.0
136,267236,0.0
137,267237,0.0
138,267238,0.0
139,267239,0.0
140,267240,0.0
141,267241,0.0
142,267242,0.0
143,267243,0.0
144,267244,0.0
145,267245,0.0
146,267246,0.0
147,267247,0.0
148,267248,0.0
149,267249,0.0
150,267250,0.0
151,267251,0.0
152,267252,0.0
153,267253,0.0
154,267254,0.0
155,267255,0.0
156,267256,0.0
157,267257,0.0
158,267258,0.0
159,267259,0.0
160,267260,0.0
161,267261,0.0
162,267262,0.0
163,267263,0.0
164,267264,0.0
165,267265,0.0
166,267266,0.0
167,267267,0.0
168,267268,0.0
169,267269,0.0
170,267270,0.0
171,267271,0.0
172,267272,0.0
173,267273,0.0
174,267274,0.0
175,267275,0.0
176,267276,0.0
177,267277,0.0
178,267278,0.0
179,267279,0.0
180,267280,0.0
181,267281,0.0
182,267282,0.0
183,267283,0.0
184,267284,0.0
185,267285,5.3
186,267286,7.8
187,267287,7.9
188,267288,8.0
189,267289,6.9
190,267290,5.5
191,267291,5.6
192,267292,6.2
193,267293,6.7
194,267294,6.7
195,267295,4.7
196,267296,2.2
197,267297,0.0
198,267298,0.0
199,267299,0.0
200,267300,0.0
201,267301,0.0
202,267302,0.0
203,267303,4.9
204,267304,8.7
205,267305,11.8
206,267306,14.6
207,267307,16.1
208,267308,17.0
209,267309,18.4
210,267310,19.8
211,267311,20.6
212,267312,22.5
213,267313,23.5
214,267314,23.6
215,267315,24.6
216,267316,25.0
217,267317,27.8
218,267318,27.5
219,267319,27.6
220,267320,26.1
221,267321,24.9
222,267322,26.0
223,267323,30.6
224,267324,37.3
225,267325,38.6
226,267326,38.3
227,267327,36.5
228,267328,35.0
229,267329,33.0
230,267330,33.4
231,267331,28.6
232,267332,23.8
233,267333,17.2
234,267334,11.5
