,时间,GPS车速
0,314322,8.6
1,314323,7.0
2,314324,3.1
3,314325,0.0
4,314326,0.0
5,314327,3.6
6,314328,5.3
7,314329,5.3
8,314330,3.5
9,314331,0.0
10,314332,0.0
11,314333,2.9
12,314334,3.9
13,314335,3.4
14,314336,2.6
15,314337,2.0
16,314338,0.0
17,314339,0.0
18,314340,0.0
19,314341,0.0
20,314342,0.0
21,314343,0.0
22,314344,0.0
23,314550,42.1
24,314551,41.7
25,314552,40.9
26,314553,40.5
27,314554,39.8
28,314555,38.7
29,314556,36.3
30,314557,33.0
31,314558,29.4
32,314559,27.4
33,314560,22.8
34,314561,15.5
35,314562,13.1
36,314563,11.5
