时间,GPS车速
331185,5.0
331186,4.9
331187,7.3
331188,10.4
331189,12.0
331190,12.8
331191,13.5
331192,13.8
331193,14.5
331194,15.2
331195,15.1
331196,15.2
331197,15.1
331198,16.3
331199,17.8
331200,19.9
331201,20.7
331202,21.1
331203,23.5
331204,25.7
331205,27.3
331206,29.8
331207,31.4
331208,33.4
331209,35.9
331210,37.5
331211,39.0
331212,40.4
331213,40.8
331214,40.8
331215,40.9
331216,40.9
331217,40.5
331218,40.0
331219,39.9
331220,39.9
331221,39.8
331222,39.2
331223,36.5
331224,31.2
331225,24.9
331226,18.7
331227,12.9
