时间,GPS车速
267783,7.6
267784,4.1
267785,2.6
267786,2.2
267787,2.8
267788,2.2
267789,1.8
267790,0.0
267791,0.0
267792,0.0
267793,0.0
267794,0.0
267795,0.0
267796,0.0
267797,0.0
267798,0.0
267799,7.1
267800,11.0
267801,13.9
267802,16.4
267803,18.3
267804,19.5
267805,20.1
267806,17.9
267807,14.7
267808,13.6
267809,14.5
267810,17.8
267811,20.7
267812,23.2
267813,22.2
267814,24.2
267815,24.1
267816,25.6
267817,28.1
267818,28.5
267819,27.7
267820,29.5
267821,31.4
267822,27.1
267823,26.7
267824,27.4
267825,26.6
267826,25.7
267827,26.8
267828,27.9
267829,29.7
267830,28.6
267831,28.1
267832,29.1
267833,30.7
267834,30.7
267835,32.0
267836,36.3
267837,37.2
267838,37.1
267839,37.4
267840,34.4
267841,34.8
267842,32.7
267843,28.8
267844,25.6
267845,28.2
267846,30.6
267847,31.4
267848,32.5
267849,32.4
267850,33.0
267851,35.5
267852,35.6
267853,36.0
267854,35.9
267855,35.7
267856,39.6
267857,40.8
267858,35.6
267859,40.9
267860,38.1
267861,39.9
267862,41.5
267863,41.5
267864,41.5
267865,42.6
267866,42.0
267867,42.0
267868,42.4
267869,43.0
267870,43.3
267871,42.9
267872,42.4
267873,43.4
267874,42.2
267875,41.5
267876,43.4
267877,42.9
267878,43.4
267879,43.3
267880,42.8
267881,40.9
267882,37.7
267883,33.2
267884,29.8
267885,29.3
267886,30.2
267887,31.8
267888,34.5
267889,36.4
267890,39.3
267891,41.4
267892,42.3
267893,43.9
267894,45.1
267895,45.9
267896,47.8
267897,46.7
267898,46.6
267899,47.4
267900,47.1
267901,47.0
267902,46.6
267903,44.7
267904,46.0
267905,45.2
267906,43.2
267907,44.5
267908,43.6
267909,40.3
267910,36.0
267911,34.0
267912,34.1
267913,34.1
267914,34.2
267915,37.9
267916,39.0
267917,42.0
267918,42.3
267919,43.5
267920,45.3
267921,45.2
267922,44.8
267923,42.8
267924,44.4
267925,44.5
267926,44.8
267927,45.6
267928,46.3
267929,46.8
267930,47.3
267931,47.8
267932,48.1
267933,48.3
267934,49.4
267935,49.8
267936,49.8
267937,49.1
267938,45.4
267939,38.4
267940,28.3
267941,19.6
267942,19.6
267943,22.0
267944,24.6
267945,27.0
267946,29.4
267947,31.3
267948,33.1
267949,34.9
267950,36.4
267951,37.8
267952,39.3
267953,40.7
267954,42.0
267955,43.1
267956,43.9
267957,44.0
267958,44.7
267959,45.5
267960,46.0
267961,46.1
267962,46.4
267963,46.5
267964,47.1
267965,47.5
267966,47.8
267967,47.9
267968,47.5
267969,46.7
267970,43.9
267971,42.1
267972,41.4
267973,41.5
267974,42.2
267975,42.8
267976,43.4
267977,44.2
267978,44.6
267979,44.6
267980,44.4
267981,44.1
267982,44.1
267983,44.0
267984,43.4
267985,43.3
267986,43.2
267987,43.6
267988,43.6
267989,43.5
267990,43.5
267991,43.2
267992,42.4
267993,38.1
267994,33.7
267995,30.6
267996,22.6
267997,20.5
267998,19.1
267999,18.4
268000,15.4
268001,14.1
268002,13.2
268003,12.9
268004,12.5
268005,11.7
