,时间,GPS车速
0,414222,8.5
1,414223,0.2
2,414224,0.0
3,414225,0.0
4,414226,0.0
5,414227,0.0
6,414228,0.0
7,414229,0.0
8,414230,0.0
9,414231,0.0
10,414232,0.0
11,414233,0.0
12,414234,0.0
13,414235,0.0
14,414236,0.0
15,414237,0.0
16,414238,0.0
17,414239,0.0
18,414240,0.0
19,414241,0.0
20,414242,0.0
21,414243,0.0
22,414244,0.0
23,414245,0.0
24,414246,0.0
25,414247,0.0
26,414248,0.0
27,414249,0.0
28,414250,0.0
29,414251,0.0
30,414252,0.0
31,414253,0.0
32,414254,0.0
33,414255,0.0
34,414256,0.0
35,414257,0.0
36,414258,0.0
37,414259,0.0
38,414260,0.0
39,414261,0.0
40,414262,0.0
41,414263,0.0
42,414264,0.0
43,414265,0.0
44,414266,0.0
45,414267,0.0
46,414268,0.0
47,414269,0.0
48,414270,0.0
49,414271,0.0
50,414272,0.0
51,414273,0.0
52,414274,0.0
53,414275,0.0
54,414276,0.0
55,414277,0.0
56,414278,0.0
57,414279,0.0
58,414280,0.0
59,414281,0.0
60,414282,0.0
61,414283,0.0
62,414284,0.0
63,414285,0.0
64,414286,0.0
65,414287,0.0
66,414288,0.0
67,414289,0.0
68,414290,0.0
69,414291,0.0
70,414292,0.0
71,414293,0.0
72,414294,0.0
73,414295,0.0
74,414296,0.0
75,414297,0.0
76,414439,0.3
77,414440,0.0
78,414441,0.0
79,414442,0.0
80,414443,0.0
81,414444,0.0
82,414445,0.0
83,414446,0.0
84,414447,0.0
85,414448,0.0
86,414449,0.0
87,414450,0.0
88,414451,0.0
89,414452,0.0
90,414453,0.0
91,414454,0.0
92,414455,0.0
93,414456,0.0
94,414457,0.0
95,414458,0.0
96,414459,0.0
97,414460,0.0
98,414461,0.0
99,414462,0.0
100,414463,0.0
101,414464,0.0
102,414465,0.0
103,414466,0.0
104,414467,0.0
105,414468,0.0
106,414469,0.0
107,414470,0.0
108,414471,0.0
109,414472,0.0
110,414473,0.0
111,414474,0.0
112,414475,0.0
113,414476,0.0
114,414477,0.0
115,414478,0.0
116,414479,0.0
117,414480,0.0
118,414481,0.0
119,414482,0.0
120,414483,0.0
121,414484,0.0
122,414485,0.0
123,414486,0.0
124,414487,0.0
125,414488,0.0
126,414489,0.0
127,414490,0.0
128,414491,0.0
129,414492,0.0
130,414493,0.0
131,414494,0.0
132,414495,0.0
133,414496,0.0
134,414497,0.0
135,414498,0.0
136,414499,0.0
137,414500,0.0
138,414501,0.0
139,414502,0.0
140,414503,0.0
141,414504,0.0
142,414505,0.0
143,414506,0.0
144,414507,0.0
145,414508,0.0
146,414509,0.0
147,414510,0.0
148,414511,0.0
149,414512,0.0
150,414513,0.0
151,414514,0.0
152,414515,0.0
153,414516,0.0
154,414517,0.0
155,414518,0.0
156,414519,0.0
157,414520,0.0
158,414521,0.0
159,414522,0.0
160,414523,0.0
161,414524,0.0
162,414525,0.0
163,414526,0.0
164,414527,0.0
165,414528,0.0
166,414529,0.0
167,414530,0.0
168,414531,0.0
169,414532,0.0
170,414533,0.0
171,414534,0.0
172,414535,0.0
173,414536,0.0
174,414537,0.0
175,414538,0.0
176,414539,0.0
177,414540,0.0
178,414541,0.0
179,414542,0.0
180,414543,0.0
181,414544,0.0
182,414545,0.0
183,414546,0.0
184,414547,0.0
185,414548,0.0
186,414549,0.0
187,414550,0.0
188,414551,0.0
189,414552,0.0
190,414553,0.0
191,414554,0.0
192,414555,0.0
193,414556,0.0
194,414557,0.0
195,414558,0.0
196,414559,0.0
197,414560,0.0
198,414561,0.0
199,414562,0.0
200,414563,8.0
201,414564,14.7
202,414565,17.2
203,414566,16.6
204,414567,16.6
205,414568,15.7
206,414569,19.2
207,414570,20.6
208,414571,23.1
209,414572,21.7
210,414573,22.5
211,414574,21.8
212,414575,20.9
213,414576,20.0
214,414577,15.9
215,414578,14.4
216,414579,10.7
217,414580,11.5
218,414581,11.6
219,414582,12.1
220,414583,13.5
221,414584,18.3
222,414585,14.3
223,414586,15.0
