,时间,GPS车速
0,270716,8.7
1,270717,6.3
2,270718,4.5
3,270719,2.8
4,270720,1.8
5,270721,0.0
6,270722,0.0
7,270723,0.0
8,270724,2.0
9,270725,2.2
10,270726,2.1
11,270727,2.2
12,270728,2.2
13,270729,1.7
14,270730,0.0
15,270731,0.0
16,270732,3.3
17,270733,7.0
18,270734,11.3
19,270735,15.5
20,270736,18.3
21,270737,21.0
22,270738,23.6
23,270739,26.0
24,270740,28.4
25,270741,30.7
26,270742,32.4
27,270743,34.6
28,270744,36.8
29,270745,38.9
30,270746,40.9
31,270747,42.7
32,270748,44.6
33,271428,84.3
34,271429,84.7
35,271430,85.2
36,271431,85.2
37,271432,85.3
38,271433,85.3
39,271434,85.2
40,271435,85.2
41,271436,84.8
42,271437,84.7
43,271438,84.7
44,271439,84.0
45,271440,83.9
46,271441,83.5
47,271442,83.0
48,271443,82.7
49,271444,82.4
50,271445,82.0
51,271446,81.5
52,271447,81.4
53,271448,81.3
54,271449,81.0
55,271450,80.9
56,271451,80.8
57,271452,80.5
58,271453,80.4
59,271454,80.3
60,271455,80.2
61,271456,80.0
62,271457,80.0
63,271458,79.9
64,271459,79.9
65,271460,79.9
66,271461,79.9
67,271462,79.9
68,271463,79.9
69,271464,79.9
70,271465,80.0
71,271466,80.0
72,271467,79.9
73,271468,79.5
74,271469,79.5
75,271470,79.3
76,271471,78.8
77,271472,78.7
78,271473,78.3
79,271474,78.2
80,271475,77.8
81,271476,77.8
82,271477,77.3
83,271478,77.3
84,271479,77.1
85,271480,76.6
86,271481,76.0
87,271482,75.5
88,271483,75.6
89,271484,75.3
90,271485,75.0
91,271486,74.9
92,271487,74.8
93,271488,74.2
94,271489,74.1
95,271490,74.0
96,271491,74.0
97,271492,74.3
98,271493,74.4
99,271494,74.7
100,271495,74.8
101,271496,74.9
102,271497,75.0
103,271498,75.3
104,271499,75.7
105,271500,76.0
106,271501,76.5
107,271502,76.8
108,271503,77.5
109,271504,78.4
110,271505,79.3
111,271506,80.5
112,271507,81.5
113,271508,82.4
114,271509,83.1
115,271510,83.8
116,271511,84.2
117,271512,84.6
118,271513,84.7
119,271514,85.2
120,271515,85.5
121,271516,85.6
122,271517,85.7
123,271518,86.0
124,271519,86.0
125,271520,86.2
126,271521,86.6
127,271522,86.7
128,271523,87.2
129,271524,87.5
130,271525,87.6
131,271526,88.0
132,271527,88.0
133,271528,88.1
134,271529,88.1
135,271530,88.2
136,271531,88.2
137,271532,88.2
138,271533,87.8
139,271534,87.4
140,271535,87.5
141,271536,84.9
142,271537,83.6
143,271538,81.6
144,271539,79.8
145,271540,78.0
146,271541,77.1
147,271542,76.7
148,271543,76.5
149,271544,75.6
150,271545,74.1
151,271546,72.3
152,271547,70.6
153,271548,69.0
154,271549,67.4
155,271550,64.3
156,271551,58.2
157,271552,50.5
158,271553,47.4
159,271554,34.9
160,271555,25.6
161,271556,20.2
