,时间,GPS车速
0,229239,5.9
1,229240,0.1
2,229241,0.0
3,229242,0.0
4,229243,7.7
5,229244,12.9
6,229245,14.5
7,229246,15.1
8,229247,15.1
9,229248,16.5
10,229249,18.7
11,229250,18.7
12,229251,19.7
13,229252,19.3
14,229253,20.2
15,229254,19.8
16,229255,19.3
17,229256,20.3
18,229257,21.2
19,229258,21.1
20,229259,21.5
21,229260,21.9
22,229261,22.0
23,229262,22.0
24,229263,21.3
25,229264,20.9
26,229265,20.3
27,229266,20.2
28,229267,19.7
29,229268,20.7
30,229269,21.1
31,229270,22.6
32,229271,23.0
33,229272,23.0
34,229273,22.9
35,229274,22.1
36,229275,21.5
37,229276,19.6
38,229277,16.8
39,229278,13.5
40,229279,11.2
