,时间,GPS车速
0,414672,8.3
1,414673,4.1
2,414674,0.0
3,414675,0.0
4,414676,0.0
5,414677,0.0
6,414678,0.0
7,414679,0.0
8,414680,0.0
9,414681,0.0
10,414682,0.0
11,414683,0.0
12,414684,0.0
13,414685,0.0
14,414686,0.0
15,414687,0.0
16,414688,0.0
17,414689,0.0
18,414690,0.0
19,414691,0.0
20,414692,0.0
21,414693,0.0
22,414694,0.0
23,414695,0.0
24,414696,0.0
25,414697,0.0
26,414698,0.0
27,414699,0.0
28,414700,0.0
29,414701,0.0
30,414702,0.0
31,414703,0.0
32,414704,0.0
33,414705,0.0
34,414706,0.0
35,414707,0.0
36,414708,0.0
37,414709,0.0
38,414710,0.0
39,414711,0.0
40,414712,0.0
41,414713,0.0
42,414714,0.0
43,414715,0.0
44,414716,0.0
45,414717,0.0
46,414718,0.0
47,414719,0.0
48,414720,0.0
49,414721,0.0
50,414722,0.0
51,414723,0.0
52,414724,0.0
53,414725,0.0
54,414726,0.0
55,414727,0.0
56,414728,0.0
57,414729,0.0
58,414730,0.0
59,414731,0.0
60,414732,0.0
61,414733,0.0
62,414734,0.0
63,414735,0.0
64,414736,0.0
65,414737,0.0
66,414738,0.0
67,414739,0.0
68,414740,0.0
69,414741,0.0
70,414742,0.0
71,414743,0.0
72,414744,0.0
73,414745,0.0
74,414746,0.0
75,414747,0.0
76,414748,0.0
77,414749,0.0
78,414750,0.0
79,414751,0.0
80,414752,0.0
81,414753,0.0
82,414754,0.0
83,414755,0.0
84,414756,4.7
85,414757,18.0
86,414758,20.1
87,414759,23.1
88,414760,24.7
89,414761,25.2
90,414762,26.0
91,414763,25.1
92,414764,26.8
93,414765,30.5
94,414766,30.5
95,414767,28.1
96,414768,31.6
97,414769,34.9
98,414770,36.2
99,414771,37.4
100,414772,37.3
101,414773,38.0
102,414774,39.2
103,414775,40.4
104,414776,38.8
105,414777,38.0
106,414778,38.0
107,414779,39.5
108,414780,40.3
109,414781,41.5
110,414782,42.7
111,414783,44.6
112,414784,46.2
113,414785,47.6
114,414786,48.5
115,414787,49.3
116,414788,48.8
117,414789,50.6
118,414790,50.7
119,414791,51.4
120,414792,48.8
121,414793,52.0
122,414794,51.9
123,414795,54.5
124,414796,56.0
125,414797,55.4
126,414798,55.5
127,414799,55.6
128,414800,55.6
129,414801,54.1
130,414802,55.5
131,414803,57.0
132,414804,56.2
133,414805,53.4
134,414806,51.3
135,414807,50.5
136,414808,51.6
137,414809,51.5
138,414810,50.4
139,414811,48.7
140,414812,50.1
141,414813,48.3
142,414814,47.1
143,414815,47.5
144,414816,47.6
145,414817,48.9
146,414818,47.2
147,414819,47.5
148,414820,45.3
149,414821,45.3
150,414822,47.0
151,414823,44.8
152,414824,44.3
153,414825,41.9
154,414826,41.3
155,414827,40.9
156,414828,41.3
157,414829,41.9
158,414830,38.1
159,414831,36.5
160,414832,39.5
161,414833,39.4
162,414834,39.1
163,414835,42.2
164,414836,39.4
165,414837,36.4
166,414838,37.4
167,414839,36.5
168,414840,33.8
169,414841,31.1
170,414842,28.7
171,414843,16.1
172,414844,11.5
173,414845,12.1
