时间,GPS车速
342296,0.0
342297,0.0
342298,0.0
342299,0.0
342300,0.0
342301,0.0
342302,0.0
342303,0.0
342304,0.0
342305,0.0
342306,0.0
342307,0.0
342308,0.0
342309,0.0
342310,0.0
342311,0.0
342312,0.0
342313,0.0
342314,0.0
342315,0.0
342316,0.0
342317,0.0
342318,0.0
342319,0.0
342320,0.0
342321,0.0
342322,0.0
342323,0.0
342324,0.0
342325,0.0
342326,0.0
342327,0.0
342328,0.0
342329,0.0
342330,0.0
342331,0.0
342332,0.0
342333,0.0
342334,0.0
342335,0.0
342336,0.0
342337,0.0
342338,0.0
342339,0.0
342340,0.0
342341,0.0
342342,0.0
342343,0.0
342344,0.0
342345,0.0
342346,0.0
342347,0.0
342348,0.0
342349,0.0
342350,0.0
342351,0.0
342352,0.0
342353,0.0
342354,0.0
342355,0.0
342356,0.0
342357,0.0
342358,0.0
342359,0.0
342360,0.0
342361,0.0
342362,0.0
342363,0.0
342364,0.0
342365,0.0
342366,0.0
342367,10.0
342368,10.4
342369,10.3
342370,10.1
342371,9.7
342372,9.6
342373,11.3
342374,13.6
342375,15.1
342376,16.3
342377,17.2
342378,17.2
342379,16.5
342380,15.1
342381,14.6
342382,14.0
342383,12.5
342384,9.9
342385,7.1
342386,6.3
342387,6.7
342388,7.6
342389,9.4
342390,10.3
342391,10.8
342550,22.8
342551,22.1
342552,22.6
342553,23.1
342554,23.1
342555,24.1
342556,24.7
342557,25.6
342558,26.6
342559,27.4
342560,27.7
342561,28.4
342562,29.7
342563,30.7
342564,31.2
342565,31.3
342566,31.2
342567,30.8
342568,30.7
342569,31.4
342570,31.5
342571,31.4
342572,30.9
342573,30.7
342574,30.3
342575,29.9
342576,29.9
342577,30.8
342578,32.2
342579,33.3
342580,33.7
342581,33.6
342582,33.0
342583,32.5
342584,32.0
342585,31.5
342586,31.0
342587,30.4
342588,30.5
342589,31.3
342590,31.5
342591,31.5
342592,31.2
342593,30.7
342594,30.2
342595,29.7
342596,29.3
342597,29.0
342598,28.8
342599,28.7
342600,28.1
342601,25.6
342602,23.3
342603,21.0
342604,19.3
342605,18.9
342606,17.5
342607,15.9
342608,15.8
342609,15.6
342610,15.6
342611,15.7
342612,15.8
342613,16.3
342614,17.0
342615,17.0
342616,17.0
342617,15.6
342618,12.3
342619,9.7
342620,9.2
342621,9.3
342622,10.1
342623,10.8
342624,11.3
342625,12.0
342626,14.0
342627,16.4
342628,17.5
342629,18.1
342630,19.0
342631,19.2
342632,20.5
342633,21.2
342634,21.5
342635,22.8
342636,24.7
342637,26.6
342638,27.9
342639,28.0
342640,29.0
342641,28.9
342642,28.0
342643,26.8
342644,25.4
342645,25.4
342646,24.7
342647,24.2
342648,24.5
342649,24.1
342650,25.3
342651,25.8
342652,25.9
342653,26.4
342654,26.5
342655,26.8
342656,27.5
342657,28.6
342658,30.3
342659,32.3
342660,33.2
342661,33.6
342662,33.9
342663,33.5
342664,30.6
342665,31.1
342666,32.8
342667,33.1
342668,34.2
342669,36.2
342670,36.6
342671,37.7
342672,39.0
342673,39.7
342674,39.2
342675,38.9
342676,38.6
342677,38.0
342678,36.7
342679,34.3
342680,32.7
342681,32.6
342682,30.9
342683,30.8
342684,31.7
342685,31.6
342686,32.0
342687,32.1
342688,33.4
342689,34.4
342690,36.2
342691,37.4
342692,38.4
342693,38.0
342694,38.1
342695,38.7
342696,37.5
342697,33.6
342698,27.7
342699,20.3
342700,17.4
342701,16.4
342702,16.1
342703,15.7
342704,16.6
342705,16.1
342706,16.8
342707,19.0
342708,18.9
342709,18.9
342710,19.0
342711,18.2
342712,18.5
342713,17.8
342714,17.3
342715,16.9
342716,16.2
342717,14.5
342718,10.7
342719,0.0
