时间,GPS车速
324476,0.0
324477,0.0
324478,0.0
324479,0.0
324480,0.0
324481,0.0
324482,0.0
324483,0.0
324484,0.0
324485,0.0
324486,0.0
324487,0.0
324488,0.0
324489,0.0
324490,0.0
324491,0.0
324492,0.0
324493,0.0
324494,0.0
324495,0.0
324496,0.0
324497,12.3
324498,13.7
324499,13.8
324500,13.6
324501,14.8
324502,14.8
324503,14.7
324504,13.1
324505,11.9
324506,9.8
324507,8.2
324508,9.0
324509,9.7
324510,10.3
324511,12.2
324512,14.9
324513,17.9
324514,22.2
324515,24.3
324516,26.5
324517,28.3
324518,29.8
324519,31.4
324520,33.0
324521,34.0
324522,35.5
324523,37.0
324524,38.3
324525,39.3
324526,40.3
324527,41.4
324528,41.7
324529,41.6
324530,40.7
324531,40.2
324624,8.9
324625,8.5
324626,9.1
324627,10.3
324628,8.1
324629,6.1
324630,6.2
324631,9.7
324632,11.3
324633,13.0
324634,12.9
324635,12.9
324636,13.5
324637,11.5
324638,12.7
324639,15.8
324640,18.8
324641,21.6
324642,20.9
324643,22.3
324644,23.3
324645,23.3
324646,21.8
324647,23.8
324648,23.2
324649,22.1
324650,22.1
324651,20.0
324652,16.5
324653,15.1
324654,7.5
324655,8.2
324656,0.0
