时间,GPS车速
413318,7.1
413319,0.2
413320,0.0
413321,0.0
413322,0.0
413323,0.0
413324,0.0
413325,0.0
413326,0.0
413327,0.0
413328,0.0
413329,0.0
413330,3.5
413331,3.2
413332,11.4
413333,11.2
413334,10.7
413335,10.6
413336,12.1
413337,16.9
413338,21.0
413339,23.7
413340,25.0
413341,26.9
413342,29.2
413343,32.1
413344,34.6
413345,35.2
413346,35.8
413347,36.3
413348,36.8
413349,36.7
413350,35.2
413351,30.5
413352,28.1
413353,20.7
413354,19.2
413355,18.3
413356,19.8
413357,18.3
413358,18.0
413359,19.5
413360,21.2
413361,26.9
413362,26.5
413363,27.3
413364,26.0
413365,27.0
413366,28.3
413367,26.7
413368,26.6
413369,24.4
