,时间,GPS车速
0,276087,9.1
1,276088,4.3
2,276089,0.0
3,276090,0.0
4,276091,0.0
5,276092,0.0
6,276093,0.0
7,276094,0.0
8,276095,0.0
9,276096,0.0
10,276097,0.0
11,276098,0.0
12,276099,0.0
13,276100,0.0
14,276101,0.0
15,276102,0.2
16,276103,0.2
17,276104,0.1
18,276105,0.0
19,276106,0.0
20,276107,0.0
21,276108,0.0
22,276109,0.0
23,276110,0.0
24,276111,0.4
25,276112,6.6
26,276113,7.8
27,276114,8.4
28,276115,12.6
29,276116,13.4
30,276117,20.4
31,276118,23.0
32,276119,25.3
33,276120,28.6
34,276121,29.8
35,276122,32.7
36,276123,33.9
37,276124,35.3
38,276125,36.2
39,276126,36.3
40,276127,39.9
41,276128,43.8
42,276129,45.5
43,276130,46.6
44,276131,47.1
45,276132,48.1
46,276133,49.3
47,276134,50.4
48,276135,51.2
49,276136,52.5
50,276137,53.0
51,276182,65.5
52,276183,64.2
53,276184,62.7
54,276185,60.4
55,276186,56.3
56,276187,49.9
57,276188,42.5
58,276189,35.6
59,276190,28.7
60,276191,21.9
61,276192,14.8
