,时间,GPS车速
0,276305,7.0
1,276306,0.3
2,276307,0.1
3,276308,0.0
4,276309,0.0
5,276310,0.0
6,276311,0.0
7,276312,0.0
8,276313,0.0
9,276314,0.0
10,276315,0.0
11,276316,0.0
12,276317,0.0
13,276318,0.0
14,276319,0.0
15,276320,0.0
16,276321,0.0
17,276322,0.0
18,276323,0.0
19,276324,0.0
20,276325,0.0
21,276326,0.0
22,276327,0.0
23,276328,0.0
24,276329,0.0
25,276330,0.0
26,276331,0.0
27,276332,0.0
28,276333,0.0
29,276334,0.0
30,276335,0.0
31,276336,0.0
32,276337,0.0
33,276870,26.1
34,276871,21.5
35,276872,20.7
36,276873,17.4
37,276874,11.2
38,276875,11.2
39,276876,13.7
40,276877,16.9
41,276878,19.7
42,276879,22.5
43,276880,22.5
44,276881,22.0
45,276882,22.0
46,276883,22.0
47,276884,22.0
48,276885,22.0
49,276886,22.0
50,276887,22.0
51,276888,22.0
52,276889,22.0
53,276890,22.0
54,276891,22.0
55,276892,22.0
56,276893,22.0
57,276894,22.0
58,276895,22.0
59,276896,22.0
60,276897,22.0
61,276898,22.0
62,276899,22.0
63,276900,22.0
64,276901,22.0
65,276902,22.0
66,276903,22.0
67,276904,22.0
68,276905,22.0
69,276906,22.0
70,276907,22.0
71,276908,22.0
72,276909,22.0
73,276910,22.0
74,276911,22.0
75,276912,22.0
76,276913,22.0
77,276914,22.0
78,276915,22.0
79,276916,22.0
80,276917,22.0
81,276918,22.0
82,276919,22.0
83,276920,22.0
84,276921,22.0
85,276922,22.0
