时间,GPS车速
156732,0.0
156733,0.0
156734,0.3
156735,7.5
156736,11.9
156737,16.7
156738,20.5
156739,22.3
156740,25.7
156741,26.7
156742,28.0
156743,29.2
156744,30.3
156745,32.2
156746,30.0
156747,30.9
156748,27.9
156749,28.4
156750,28.1
156751,27.7
156752,27.7
156753,23.8
156754,25.2
156755,25.5
156756,24.1
156757,24.5
156758,24.5
156759,25.4
156760,25.5
156761,27.3
156762,27.8
156763,27.7
156764,28.4
156765,26.6
156766,24.1
156767,22.3
156768,18.0
156769,6.1
156770,5.0
156771,5.3
156772,6.4
156773,9.3
156774,12.0
156775,14.2
156776,16.7
156777,19.5
156778,22.7
156779,24.2
156780,24.2
156781,25.1
156782,26.4
156783,27.4
156784,29.2
156785,27.5
156807,18.9
156808,19.3
156809,19.4
156810,18.1
156811,17.7
156812,17.7
156813,19.1
156814,21.0
156815,21.6
156816,21.5
156817,21.1
156818,21.2
156819,20.8
156820,22.0
156821,22.9
156822,26.3
156823,25.6
156824,24.9
156825,24.2
156826,24.0
156827,25.2
156828,25.3
156829,25.0
156830,25.6
156831,25.6
156832,25.1
156833,24.5
156834,24.1
156835,24.0
156836,23.6
156837,24.0
156838,24.0
156839,24.8
156840,26.0
156841,24.3
156842,25.7
156843,24.7
156844,25.4
156845,27.0
156846,26.9
156847,27.0
156848,27.3
156849,28.7
156850,27.6
156851,27.7
156852,28.6
156853,28.2
156854,27.6
156855,27.1
156856,27.0
156857,26.9
156858,26.8
156859,26.7
156860,26.0
156861,25.9
156862,25.8
156863,25.9
156864,26.0
156865,27.5
156866,26.6
156867,27.0
156868,27.3
156869,25.8
156870,26.2
156871,28.6
156872,28.1
156873,28.0
156874,29.1
156875,28.6
156876,30.4
156877,29.7
156878,28.7
156879,27.7
156880,25.8
156881,22.1
156882,19.7
156883,18.1
156884,17.2
156885,17.2
156886,17.2
156887,17.8
156888,21.2
156889,22.0
156890,22.0
156891,23.8
156892,25.9
156893,26.3
156894,28.3
156895,27.5
156896,29.3
156897,29.9
156898,30.0
156899,29.3
156900,28.6
156901,28.3
156902,28.1
156903,27.6
156904,25.8
156905,25.4
156906,24.3
156907,23.3
156908,22.8
156909,21.5
156910,18.7
156911,17.2
156912,13.8
156913,11.2
156914,10.2
156915,8.9
156916,8.8
156917,10.7
156918,12.0
156919,10.3
156920,11.5
156921,8.7
156922,6.8
156923,11.0
156924,11.9
156925,11.1
156926,9.5
156927,11.6
156928,11.7
156929,12.2
156930,13.8
156931,12.6
156932,13.6
156933,12.9
156934,12.4
156935,13.4
156936,13.5
156937,13.5
156938,12.5
156939,11.8
156940,9.5
156941,10.8
156942,13.2
156943,11.6
156944,12.7
156945,11.0
156946,10.5
156947,9.0
156948,9.0
156949,8.9
156950,8.2
156951,7.8
156952,9.8
156953,11.6
156954,15.0
156955,14.7
156956,14.6
156957,16.4
156958,16.0
156959,16.0
156960,17.2
156961,13.8
156962,14.5
156963,15.5
156964,15.5
156965,15.5
156966,14.2
156967,15.3
156968,15.2
156969,14.5
156970,15.8
156971,12.2
156972,12.7
156973,13.8
156974,13.9
156975,14.0
156976,13.4
156977,12.6
156978,13.3
156979,10.2
156980,9.8
156981,9.7
156982,9.6
156983,9.5
156984,7.7
156985,8.7
156986,9.6
156987,10.1
156988,7.7
156989,7.7
156990,5.7
156991,4.4
156992,6.8
156993,6.7
156994,8.0
156995,6.2
156996,3.7
156997,2.5
156998,2.9
156999,3.0
157000,4.3
157001,4.8
157002,4.9
157003,6.6
157004,9.8
157005,13.8
157006,18.2
157007,19.1
157008,19.9
157009,20.8
157010,21.4
157011,17.3
157012,17.6
157013,17.7
157014,18.1
157015,15.0
157016,14.9
157017,14.0
157018,10.8
157019,10.5
157020,8.9
157021,8.6
157022,6.5
157023,5.4
157024,4.6
157025,4.0
157026,4.0
157027,4.1
157028,6.0
157029,7.1
157030,8.0
157031,14.3
157032,17.7
157033,18.7
157034,18.7
157035,18.7
157036,16.4
157037,16.8
157038,18.5
157039,18.5
157040,18.0
157041,16.9
157042,16.1
157043,15.1
157044,14.5
157045,13.7
157046,13.6
157047,13.7
157048,12.8
157049,13.0
157050,13.3
157051,13.2
157052,13.3
157053,12.5
157054,10.5
157055,0.0
