时间,GPS车速
101275,0.0
101276,0.0
101277,0.0
101278,0.0
101279,0.0
101280,0.0
101281,0.5
101282,9.9
101283,13.7
101284,15.2
101285,16.4
101286,17.3
101287,18.0
101288,18.2
101289,18.9
101290,20.0
101291,20.7
101292,21.1
101293,20.7
101294,21.6
101295,21.1
101296,20.1
101297,18.8
101298,18.8
101299,18.7
101300,16.9
101301,14.3
101302,13.4
101303,15.7
101304,17.0
101305,17.9
101306,18.6
101307,20.0
101308,20.5
101309,21.9
101310,22.4
101311,23.6
101312,22.9
101313,24.1
101314,24.7
101315,24.7
101316,24.7
101317,24.6
101318,24.1
101319,23.0
101320,20.7
101321,16.7
101322,13.7
101323,12.0
101324,0.0
