,时间,GPS车速
0,83975,9.2
1,83976,8.0
2,83977,6.0
3,83978,4.5
4,83979,3.2
5,83980,2.4
6,83981,2.1
7,83982,0.0
8,83983,0.0
9,83984,0.0
10,83985,0.0
11,83986,0.0
12,83987,0.0
13,83988,0.0
14,83989,0.0
15,83990,0.0
16,83991,0.0
17,83992,0.0
18,83993,0.0
19,83994,0.0
20,83995,0.0
21,83996,0.0
22,83997,7.2
23,83998,12.4
24,83999,15.8
25,84000,18.2
26,84001,19.5
27,84002,20.5
28,84003,20.5
29,84004,20.2
30,84005,19.4
31,84006,18.6
32,84007,18.1
33,84008,19.5
34,84009,20.6
35,84010,20.0
36,84011,19.4
37,84012,17.6
38,84013,14.6
