,时间,GPS车速
0,251887,6.8
1,251888,4.7
2,251889,0.2
3,251890,0.2
4,251891,0.2
5,251892,0.2
6,251893,0.3
7,251894,0.5
8,251895,7.2
9,251896,7.8
10,251897,8.1
11,251898,8.6
12,251899,5.5
13,251900,7.0
14,251901,9.0
15,251902,11.1
16,251903,11.0
17,251904,11.7
18,251905,12.4
19,251906,11.9
20,251907,14.0
21,251908,13.2
22,251909,15.7
23,251910,17.5
24,251911,17.6
25,251912,17.7
26,251913,18.2
27,251914,18.6
28,251915,18.0
29,251916,18.0
30,251917,18.0
31,251918,16.8
32,251919,15.7
33,251920,14.5
34,251921,12.2
