,时间,GPS车速
0,256879,9.8
1,256880,7.6
2,256881,5.5
3,256882,3.6
4,256883,2.5
5,256884,2.1
6,256885,1.6
7,256886,0.0
8,256887,0.0
9,256888,0.0
10,256889,0.0
11,256890,0.0
12,256957,49.1
13,256958,49.5
14,256959,49.5
15,256960,49.7
16,256961,50.2
17,256962,50.3
18,256963,50.8
19,256964,51.1
20,256965,51.2
21,256966,51.2
22,256967,50.8
23,256968,50.3
24,256969,49.8
25,256970,49.4
26,256971,49.0
27,256972,48.7
28,256973,48.6
29,256974,48.8
30,256975,49.3
31,256976,49.3
32,256977,49.2
33,256978,48.7
34,256979,48.0
35,256980,47.3
36,256981,46.5
37,256982,45.8
38,256983,45.1
39,256984,44.5
40,256985,43.7
41,256986,43.1
42,256987,42.0
43,256988,40.3
44,256989,38.7
45,256990,37.1
46,256991,35.2
47,256992,32.9
48,256993,29.5
49,256994,25.8
50,256995,21.2
51,256996,16.2
52,256997,15.1
53,256998,14.0
54,256999,14.4
55,257000,10.5
56,257001,10.9
57,257002,11.8
58,257003,12.5
59,257004,14.8
60,257005,18.5
61,257006,18.5
62,257007,21.8
63,257008,22.1
64,257009,22.8
65,257010,23.3
66,257011,23.3
67,257012,23.4
68,257013,23.3
69,257014,21.5
70,257015,19.1
71,257016,17.0
72,257017,16.1
73,257018,16.2
74,257019,16.1
75,257020,18.1
76,257021,19.9
77,257022,20.4
78,257023,21.5
79,257024,21.6
80,257025,21.7
81,257026,21.4
82,257027,21.0
83,257028,20.6
84,257029,19.7
85,257030,18.1
86,257031,16.6
87,257032,15.7
88,257033,14.5
89,257034,12.6
90,257035,10.7
