,时间,GPS车速
0,401920,6.0
1,401921,0.0
2,401922,0.0
3,401923,0.0
4,401924,0.0
5,401925,0.0
6,401926,0.0
7,401927,0.0
8,401928,0.0
9,401929,0.0
10,401930,0.0
11,401931,0.0
12,401932,0.0
13,401933,0.0
14,401934,0.0
15,401935,0.0
16,401936,0.0
17,401937,0.0
18,401938,0.0
19,401939,0.0
20,401940,0.0
21,404662,34.4
22,404663,32.9
23,404664,33.9
24,404665,33.9
25,404666,33.8
26,404667,32.6
27,404668,31.3
28,404669,30.6
29,404670,30.2
30,404671,29.8
31,404672,29.4
32,404673,28.7
33,404674,28.2
34,404675,28.3
35,404676,28.8
36,404677,29.5
37,404678,30.5
38,404679,31.2
39,404680,32.3
40,404681,32.0
41,404682,31.1
42,404683,32.2
43,404684,31.3
44,404685,33.0
45,404686,35.1
46,404687,35.5
47,404688,36.0
48,404689,36.9
49,404690,37.7
50,404691,38.5
51,404692,39.2
52,404693,40.0
53,404694,40.6
54,404695,41.3
55,404696,41.9
56,404697,42.5
57,404698,43.1
58,404699,43.7
59,404700,43.7
60,404701,43.3
61,404702,42.9
62,404703,42.5
63,404704,42.4
64,404705,41.9
65,404706,41.3
66,404707,41.0
67,404708,41.1
68,404709,41.0
69,404710,40.9
70,404711,40.8
71,404712,40.2
72,404713,40.3
73,404714,40.3
74,404715,40.2
75,404716,40.0
76,404717,39.9
77,404718,39.9
78,404719,39.8
79,404720,39.8
80,404721,41.3
81,404722,40.4
82,404723,40.1
83,404724,40.2
84,404725,40.2
85,404726,41.0
86,404727,41.4
87,404728,42.6
88,404729,44.4
89,404730,46.7
90,404731,46.7
91,404732,46.1
92,404733,46.2
93,404734,46.6
94,404735,47.0
95,404736,49.4
96,404737,51.2
97,404738,52.9
98,404739,53.0
99,404740,53.0
100,404741,53.5
101,404742,53.1
102,404743,52.3
103,404744,52.6
104,404745,46.6
105,404746,42.5
106,404747,40.5
107,404748,40.5
108,404749,38.6
109,404750,39.0
110,404751,40.2
111,404752,41.4
112,404753,42.6
113,404754,43.5
114,404755,44.8
115,404756,45.8
116,404757,46.7
117,404758,47.7
118,404759,48.4
119,404760,49.6
120,404761,50.8
121,404762,51.8
122,404763,52.2
123,404764,52.1
124,404765,52.5
125,404766,54.4
126,404767,53.0
127,404768,55.2
128,404769,55.7
129,404770,55.8
130,404771,55.7
131,404772,55.8
132,404773,55.6
133,404774,55.3
134,404775,55.4
135,404776,55.9
136,404777,55.9
137,404778,55.5
138,404779,55.1
139,404780,55.0
140,404781,54.7
141,404782,54.8
142,404783,55.0
143,404784,54.4
144,404785,54.8
145,404786,54.8
146,404787,54.8
147,404788,54.9
148,404789,55.3
149,404790,55.3
150,404791,55.3
151,404792,55.3
152,404793,55.3
153,404794,55.4
154,404795,55.4
155,404796,55.9
156,404797,56.0
157,404798,56.4
158,404799,56.8
159,404800,57.0
160,404801,57.1
161,404802,57.3
162,404803,57.5
163,404804,57.6
164,404805,58.8
165,404806,58.7
166,404807,58.4
167,404808,58.4
168,404809,58.3
169,404810,58.3
170,404811,58.3
171,404812,58.3
172,404813,58.7
173,404814,59.0
174,404815,59.5
175,404816,60.2
176,404817,60.7
177,404818,60.7
178,404819,61.6
179,404820,61.9
180,404892,36.2
181,404893,38.0
182,404894,40.0
183,404895,41.9
184,404896,43.4
185,404897,44.1
186,404898,45.1
187,404899,45.9
188,404900,46.9
189,404901,47.2
190,404902,47.1
191,404903,46.5
192,404904,46.0
193,404905,45.9
194,404906,45.8
195,404907,45.9
196,404908,47.0
197,404909,48.2
198,404910,48.9
199,404911,49.5
200,405025,37.4
201,405026,38.9
202,405027,40.4
203,405028,42.5
204,405029,44.2
205,405030,46.1
206,405031,47.3
207,405032,48.8
208,405033,49.4
209,405034,50.7
210,405035,51.7
211,405036,52.6
212,405037,53.3
213,405038,53.8
214,405039,54.3
215,405040,54.4
216,405041,54.7
217,405042,54.8
218,405043,54.8
219,405044,54.9
220,405045,55.0
221,405046,55.5
222,405047,56.0
223,405048,55.6
224,405049,55.7
225,405050,55.8
226,405051,55.9
227,405052,56.0
228,405053,56.2
229,405054,56.3
230,405055,56.6
231,405056,56.7
232,405057,56.8
233,405058,56.8
234,405059,56.8
235,405060,56.8
236,405061,56.8
237,405062,56.8
238,405063,56.8
239,405064,56.7
240,405065,56.7
241,405066,56.7
242,405067,56.6
243,405068,56.7
244,405069,56.7
245,405070,56.8
246,405071,56.8
247,405072,56.9
248,405073,57.0
249,405074,57.0
250,405075,57.1
251,405076,57.5
252,405077,57.6
253,405078,57.7
254,405079,58.0
255,405080,58.2
256,405081,58.5
257,405082,58.8
258,405083,59.1
259,405084,59.2
260,405085,59.3
261,405086,59.4
262,405087,59.4
263,405088,59.4
264,405089,59.4
265,405090,59.0
266,405135,58.5
267,405136,58.3
268,405137,58.2
269,405138,57.8
270,405139,57.7
271,405140,57.7
272,405141,57.3
273,405142,56.7
274,405143,56.6
275,405144,56.6
276,405145,56.7
277,405146,56.8
278,405147,56.8
279,405148,56.3
280,405149,55.5
281,405150,54.3
282,405151,53.9
283,405152,53.9
284,405153,53.8
285,405154,53.7
286,405155,53.3
287,405156,53.3
288,405157,53.3
289,405158,53.1
290,405159,50.9
291,405160,48.7
292,405161,44.9
293,405162,38.5
294,405163,31.0
295,405164,23.8
296,405165,17.9
297,405166,12.0
