时间,GPS车速
138846,0.0
138847,0.0
138848,0.0
138849,0.0
138850,0.0
138851,0.0
138852,0.0
138853,0.0
138854,0.0
138855,0.0
138857,0.0
138859,0.0
138860,0.0
138871,0.0
138872,0.0
138873,0.0
138875,0.0
138876,0.0
138877,0.0
138878,0.0
138879,0.0
138880,0.0
138881,0.0
138882,0.0
138883,0.0
138884,0.0
138885,0.0
138886,0.0
138887,0.0
138888,0.0
138890,0.0
138892,0.0
138893,0.0
138894,0.0
138895,0.0
138896,0.0
138897,0.0
138898,0.0
138899,0.0
138900,0.0
138901,0.0
138902,0.0
138904,0.0
138905,0.0
138906,0.0
138908,0.0
138909,0.0
138910,0.0
138911,0.0
138912,0.0
138913,0.0
138914,0.0
138915,0.0
138916,0.0
138917,0.0
138918,0.0
138919,0.0
138920,0.0
138921,0.0
138923,0.0
138924,0.0
138925,0.0
138926,0.0
138927,0.0
138928,0.0
138929,0.0
138930,0.0
138931,0.0
138932,0.0
138933,0.0
138934,0.0
138935,0.0
138937,0.0
139291,0.0
139292,0.0
139293,0.0
139294,0.0
139295,0.0
139296,0.0
139297,0.0
139298,0.0
139299,0.0
139300,0.0
139301,0.0
139302,0.0
139303,0.0
139304,0.0
139305,0.0
139306,0.0
139307,0.0
139308,0.0
139309,0.0
139310,0.0
139311,0.0
139312,0.0
139313,0.0
139314,0.0
139315,0.0
139316,0.0
139317,0.0
139318,0.0
139319,0.0
139320,0.0
139321,0.0
139322,0.0
139323,0.0
139324,0.0
139325,0.0
139326,0.0
139327,0.0
139328,0.0
139329,0.0
139330,0.0
139331,0.0
139332,0.0
139333,0.0
139334,0.0
139335,0.0
139336,0.0
139337,0.0
139338,0.0
139339,0.0
139340,0.0
139341,0.0
139342,0.0
139343,0.0
139344,0.0
139345,0.0
139347,0.0
139348,0.0
139349,0.0
139350,0.0
139351,0.0
139352,0.0
139353,0.0
139354,0.0
139355,0.0
139356,0.0
139357,11.4
139358,12.6
139359,14.4
139360,20.5
139361,22.2
139362,24.8
139363,27.4
139364,29.3
139365,31.0
139366,32.7
139367,31.0
139368,31.4
139369,30.0
139370,30.0
139371,30.0
139372,30.0
139373,30.1
139374,30.1
139375,31.6
139376,32.3
139377,32.2
139378,32.3
139379,32.4
139380,32.5
139381,32.0
139399,32.0
139400,32.0
139401,32.0
139402,32.0
139403,32.0
139404,32.0
139405,32.0
139406,32.0
139407,32.0
139408,32.0
139409,32.0
139410,32.0
139411,32.0
139413,32.0
139414,32.0
139415,32.0
139416,32.0
139417,32.0
139418,32.0
139419,32.0
139420,32.0
139421,32.0
139422,32.0
139423,32.0
139424,32.0
139425,32.0
139426,32.0
139427,32.0
139428,32.0
139429,32.0
139431,32.0
139432,32.0
139433,32.0
139434,32.0
139435,0.0
