,时间,GPS车速
0,329225,8.7
1,329226,5.5
2,329227,5.4
3,329228,6.4
4,329229,7.0
5,329230,4.6
6,329231,0.1
7,329232,0.0
8,329233,0.0
9,329234,0.0
10,329235,0.0
11,329236,0.0
12,329237,0.0
13,329238,0.0
14,329239,0.0
15,329240,0.0
16,329241,0.0
17,329242,0.0
18,329243,0.0
19,329244,0.0
20,329245,0.0
21,329246,0.0
22,329247,0.0
23,329248,0.0
24,329249,0.0
25,329250,0.0
26,329251,0.0
27,329252,0.0
28,329253,0.0
29,329254,0.0
30,329255,0.0
31,329256,0.0
32,329257,0.0
33,329258,0.0
34,329259,0.0
35,329260,0.0
36,329261,0.0
37,329262,0.0
38,329263,0.0
39,329264,0.0
40,329265,0.0
41,329266,0.0
42,329267,0.0
43,329268,0.0
44,329269,0.0
45,329270,0.0
46,329271,0.0
47,329272,0.0
48,329273,0.0
49,329274,0.0
50,329275,0.0
51,329276,0.0
52,329277,0.0
53,329278,0.0
54,329279,0.0
55,329336,40.5
56,329337,39.7
57,329338,40.0
58,329339,38.8
59,329340,39.3
60,329341,40.1
61,329342,39.4
62,329343,40.0
63,329344,38.8
64,329345,39.3
65,329346,38.8
66,329347,38.0
67,329348,40.9
68,329349,39.3
69,329350,41.3
70,329351,40.0
71,329352,36.9
72,329353,35.3
73,329354,32.5
74,329355,31.2
75,329356,29.9
76,329357,28.6
77,329358,25.3
78,329359,21.4
79,329360,16.2
80,329361,10.2
