时间,GPS车速
245520,0.0
245521,0.0
245522,0.0
245523,0.0
245524,0.0
245525,0.0
245526,0.0
245527,0.0
245528,0.0
245529,0.0
245530,0.0
245531,0.0
245532,0.0
245533,0.0
245534,0.0
245535,0.0
245536,0.0
245537,0.0
245538,0.0
245539,0.0
245540,0.0
245541,0.0
245542,0.0
245543,0.0
245544,0.0
245545,0.0
245546,0.0
245547,0.0
245548,0.0
245549,0.0
245550,12.7
245551,13.6
245552,14.1
245553,14.7
245554,15.2
245555,16.6
245556,17.4
245557,17.7
245558,17.0
245559,16.2
245560,17.5
245561,18.7
245562,18.8
245563,19.0
245564,20.5
245565,22.5
245566,25.1
245567,27.8
245568,29.9
245569,31.7
245570,33.4
245571,34.5
245572,34.6
245573,35.0
245574,35.5
245575,36.1
245576,36.5
245577,37.3
245578,38.0
245579,38.8
245580,39.6
245581,40.2
245582,41.0
245583,41.8
245584,42.6
245585,43.5
245586,44.1
245587,44.9
245588,45.8
245589,46.4
245590,47.2
245591,47.3
245592,48.0
245593,48.6
245594,49.3
245595,49.7
245596,49.8
245597,50.2
245598,51.0
245599,51.3
245600,53.0
245601,52.3
245602,52.3
245603,52.8
245604,52.2
245605,51.2
245606,51.1
245607,48.4
245608,45.6
245609,44.5
245610,42.2
245611,43.3
245612,40.1
245613,37.2
245614,35.8
245615,34.0
245616,32.7
245617,29.8
245618,26.3
245619,21.4
245620,15.3
245621,9.7
245622,6.5
245623,6.3
245624,9.5
245625,15.2
245626,19.5
245627,22.5
245628,23.7
245629,24.4
245630,24.8
245631,24.8
245632,25.9
245633,27.4
245634,28.7
245635,29.9
245636,32.3
245637,30.0
245638,31.1
245639,29.6
245640,31.5
245641,31.4
245642,31.5
245643,29.8
245644,25.9
245645,19.2
245646,15.1
245647,12.0
245648,11.6
245649,12.7
245650,15.7
245651,19.3
245652,21.8
245653,24.0
245654,27.0
245655,28.3
245656,29.5
245657,30.7
245658,31.8
245659,31.7
245660,31.6
245661,31.2
245662,31.9
245663,33.5
245664,34.2
245665,35.1
245666,35.2
245667,36.2
245668,37.2
245669,37.7
245670,38.2
245671,38.9
245672,39.4
245673,40.1
245674,40.6
245675,41.0
245676,41.1
245677,41.0
245678,40.3
245679,39.6
245680,39.0
245681,38.4
245682,38.2
245683,38.1
245684,38.1
245685,38.0
245686,37.5
245687,36.8
245688,36.0
245689,35.6
245690,35.5
245691,35.1
245692,35.2
245693,35.2
245694,35.0
245695,34.4
245696,33.8
245697,33.0
245698,32.0
245699,31.0
245700,30.2
245701,29.5
245702,29.0
245703,26.7
245704,22.8
245705,19.3
245706,18.4
245707,17.7
245708,16.6
245709,13.7
245710,10.8
245711,7.8
245712,5.9
245713,5.5
245714,6.2
245715,9.0
245716,12.9
245717,14.3
245718,15.0
245719,17.1
245720,18.8
245721,20.1
245722,20.9
245723,21.2
245724,22.6
245725,25.4
245726,26.0
245727,27.6
245728,29.5
245729,31.5
245730,32.8
245731,33.6
245732,33.7
245733,33.8
245734,33.7
245735,34.2
245736,35.4
245737,36.4
245738,37.0
245739,37.1
245740,38.5
245741,39.5
245742,39.6
245743,39.7
245744,40.2
245745,41.2
245746,41.1
245747,40.9
245748,40.4
245749,39.9
245750,39.4
245751,38.9
245752,38.4
245753,38.3
245754,39.1
245755,39.9
245756,40.3
245757,42.0
245758,44.5
245759,45.9
245760,46.9
245761,46.5
245762,45.9
245763,44.7
245764,39.9
245765,33.0
245766,27.6
245767,27.1
245768,26.6
245769,26.2
245770,24.2
245771,22.3
245772,19.8
245773,19.5
245774,17.8
245775,14.5
245890,0.0
