,时间,GPS车速
0,339922,8.5
1,339923,6.7
2,339924,6.6
3,339925,8.4
4,339926,10.8
5,339927,13.3
6,339928,15.1
7,339929,16.5
8,339930,18.6
9,339931,19.4
10,339932,24.5
11,339933,27.6
12,339934,28.0
13,339935,26.5
14,339936,26.0
15,339937,25.9
16,339938,22.3
17,339939,21.0
18,339940,20.6
19,339941,21.1
20,339942,20.5
21,339943,19.0
22,339944,16.2
23,339945,14.1
24,339946,12.5
25,339947,12.4
26,339948,11.6
27,339949,10.8
28,339950,10.8
29,339951,11.2
30,339952,11.6
31,339953,13.8
32,339954,16.9
33,339955,19.0
34,339956,21.2
35,339957,19.7
36,339958,19.7
37,339959,21.5
38,339960,21.0
39,339961,20.0
40,339962,19.1
41,339963,19.7
42,339964,21.8
43,339965,22.1
44,339966,26.2
45,339967,27.3
46,339968,26.5
47,339969,25.2
48,339970,24.0
49,339971,23.7
50,339972,22.6
51,339973,22.5
52,339974,23.9
53,339975,24.7
54,339976,25.0
55,339977,28.5
56,339978,27.4
57,339979,27.5
58,339980,28.3
59,339981,26.4
60,339982,24.1
61,339983,22.5
62,339984,21.2
63,339985,17.8
64,339986,13.5
