,时间,GPS车速
0,265178,7.6
1,265179,6.1
2,265180,6.0
3,265181,4.5
4,265182,2.7
5,265183,0.0
6,265184,0.0
7,265185,0.0
8,265186,0.0
9,265187,0.0
10,265188,0.0
11,265189,0.0
12,265190,0.0
13,265191,0.0
14,265192,0.0
15,265193,0.0
16,265194,0.0
17,265195,0.0
18,265196,0.0
19,265197,0.0
20,265198,0.0
21,265199,0.0
22,265200,0.0
23,265201,0.0
24,265202,0.0
25,265203,0.0
26,265204,0.0
27,265205,0.0
28,265206,0.0
29,265207,0.0
30,265208,0.0
31,265209,0.0
32,265210,0.0
33,265211,0.0
34,265212,0.0
35,265213,0.0
36,265242,22.6
37,265243,25.6
38,265244,23.9
39,265245,30.9
40,265246,27.3
41,265247,27.3
42,265248,29.7
43,265249,29.2
44,265300,51.1
45,265301,49.9
46,265302,50.0
47,265303,50.8
48,265304,51.7
49,265305,52.6
50,265306,53.4
51,265307,54.3
52,265308,55.4
53,265309,56.4
54,265310,57.5
55,265311,58.5
56,265312,59.8
57,265313,61.5
58,265314,63.3
59,265315,64.9
60,265316,66.1
61,265317,67.1
62,265318,68.0
63,265319,68.6
64,265320,69.0
65,265321,66.5
66,265322,66.0
67,265323,66.3
68,265324,65.8
69,265325,65.8
70,265326,65.8
71,265327,65.5
72,265328,64.5
73,265329,63.2
74,265330,62.6
75,265331,62.2
76,265332,61.9
77,265333,60.1
78,265334,60.0
79,265335,60.1
80,265336,60.0
81,265337,59.0
82,265338,57.8
83,265339,57.8
84,265340,58.4
85,265341,58.5
86,265342,57.8
87,265343,57.7
88,265344,58.8
89,265345,59.8
90,265346,59.8
91,265347,59.4
92,265348,59.9
93,265349,60.7
94,265350,61.7
95,265351,62.8
96,265352,63.9
97,265353,65.0
98,265354,66.0
99,265355,67.1
100,265356,68.1
101,265357,68.8
102,265358,69.2
103,265359,69.3
104,265360,69.2
105,265361,68.6
106,265362,68.0
107,265363,67.6
108,265364,67.6
109,265365,67.5
110,265366,66.5
111,265367,66.6
112,265368,67.7
113,265369,68.2
114,265370,67.3
115,265371,65.9
116,265372,64.3
117,265373,61.3
118,265374,57.4
119,265375,55.0
120,265376,53.6
121,265377,52.5
122,265378,51.4
123,265379,50.1
124,265380,47.0
125,265381,42.6
126,265382,40.7
127,265383,40.2
128,265384,35.3
129,265385,26.5
130,265386,16.0
