,时间,GPS车速
0,284062,0.0
1,284063,0.3
2,284064,6.7
3,284065,11.9
4,284066,16.9
5,284067,21.2
6,284068,25.4
7,284069,29.1
8,284070,32.3
9,284071,35.3
10,284072,37.6
11,284073,39.8
12,284074,42.0
13,284075,44.1
14,284076,46.1
15,284077,48.0
16,284078,49.8
17,284079,51.5
18,284080,53.7
19,284081,55.8
20,284082,57.7
21,284083,59.6
22,284084,61.5
23,284085,63.5
24,284086,65.3
25,284087,67.1
26,284088,69.2
27,284089,71.0
28,284090,72.8
29,284091,74.5
30,284092,76.2
31,284093,77.7
32,284094,78.9
33,284095,80.1
34,284096,81.4
35,284097,82.9
36,284098,84.2
37,284099,85.2
38,284100,86.2
39,284101,86.9
40,284102,88.0
41,284103,89.3
42,284104,90.5
43,284105,91.7
44,284106,92.7
45,284107,93.4
46,284108,93.7
47,284109,93.7
48,284110,93.8
49,284111,94.2
50,284112,94.5
51,284113,94.8
52,284114,95.1
53,284115,95.4
54,284116,95.5
55,284117,95.7
56,284118,95.9
57,284119,98.1
58,284120,97.3
59,284121,99.7
60,284122,100.4
61,284123,100.3
62,284124,100.9
63,284125,102.0
64,284126,102.4
65,284127,102.7
66,284128,102.8
67,284129,103.3
68,284130,103.7
69,284131,104.1
70,284132,104.7
71,284133,105.6
72,284134,105.8
73,284135,104.3
74,284136,103.0
75,284137,103.0
76,284138,101.4
77,284139,101.4
78,284140,94.2
79,284141,87.6
80,284142,82.0
81,284143,76.9
82,284144,70.5
83,284145,67.4
84,284146,64.1
85,284147,62.6
86,284148,61.3
87,284149,60.0
88,284150,58.6
89,284151,57.5
90,284152,57.0
91,284153,56.9
92,284154,56.8
93,284155,56.8
94,284156,56.5
95,284157,56.1
96,284158,55.5
97,284159,56.0
98,284160,63.0
99,284161,65.0
100,284162,67.3
101,284163,69.1
102,284164,69.8
103,284165,70.8
104,284166,71.6
105,284167,72.9
106,284168,73.8
107,284169,75.2
108,284170,76.4
109,284171,76.8
110,284172,77.1
111,284173,78.8
112,284174,79.2
113,284175,79.9
114,284176,80.0
115,284177,81.9
116,284178,82.9
117,284179,83.4
118,284180,83.4
119,284181,83.8
120,284182,84.7
121,284183,85.7
122,284184,57.9
123,284185,57.9
124,284186,86.2
125,284187,84.9
126,284188,57.9
127,284189,81.6
128,284190,80.0
129,284191,78.5
130,284192,57.9
131,284193,75.3
132,284194,74.5
133,284195,74.5
134,284196,73.7
135,284197,71.0
136,284198,71.6
137,284199,66.0
138,284200,62.5
139,284201,58.6
140,284202,57.9
