,时间,GPS车速
0,273679,7.4
1,273680,0.0
2,273681,0.0
3,273682,0.0
4,273683,0.0
5,273684,0.0
6,273685,0.0
7,273686,0.0
8,273687,0.0
9,273688,0.0
10,273689,0.0
11,273690,0.0
12,273691,0.0
13,273692,0.0
14,273693,0.0
15,273694,0.0
16,273695,0.0
17,273696,0.0
18,273697,0.0
19,273698,0.0
20,273699,0.0
21,273700,0.0
22,273701,0.0
23,273702,0.0
24,273703,0.0
25,273704,0.0
26,273705,0.0
27,273706,0.0
28,273707,0.0
29,273708,0.0
30,273709,0.0
31,273710,0.0
32,273711,0.0
33,273712,0.0
34,273713,0.0
35,273714,0.0
36,273715,0.0
37,273716,0.0
38,273717,0.0
39,273718,0.0
40,273719,0.0
41,273720,0.0
42,273721,8.2
43,273722,14.3
44,273723,18.7
45,273724,21.8
46,273725,24.2
47,273726,26.0
48,273727,27.6
49,273728,28.9
50,273729,30.4
51,273730,33.9
52,273731,36.8
53,273732,39.8
54,273733,42.8
55,273734,45.1
56,273735,47.4
57,273736,49.2
58,273737,50.1
59,273738,49.5
60,273739,48.5
61,273740,47.7
62,273741,46.7
63,273742,45.9
64,273743,45.0
65,273744,44.1
66,273745,43.1
67,273746,42.3
68,273747,41.5
69,273748,40.8
70,273749,40.0
71,273750,39.2
72,273751,38.3
73,273752,36.0
74,273753,32.9
75,273754,28.8
76,273755,24.9
77,273756,20.9
78,273757,16.8
79,273758,13.2
