,时间,GPS车速
0,420323,0.0
1,420324,0.0
2,420325,0.0
3,420326,0.0
4,420327,0.0
5,420328,0.0
6,420329,4.0
7,420330,0.0
8,420331,0.0
9,420332,3.3
10,420333,1.8
11,420334,2.4
12,420335,3.2
13,420336,3.7
14,420337,4.2
15,420338,5.5
16,420339,8.1
17,420340,9.1
18,420341,8.4
19,420342,4.8
20,420343,3.3
21,420344,1.5
22,420345,0.0
23,420346,0.0
24,420347,0.0
25,420348,0.0
26,420349,0.0
27,420350,0.0
28,420351,0.0
29,420352,0.0
30,420353,0.0
31,420354,0.0
32,420355,0.0
33,420356,0.0
34,420357,0.0
35,420358,0.0
36,420359,0.0
37,420360,0.0
38,420361,0.0
39,420362,0.0
40,420363,0.0
41,420364,0.0
42,420365,0.0
43,420366,0.0
44,420367,0.0
45,420368,0.0
46,420369,0.0
47,420370,0.0
48,420371,0.0
49,420372,0.0
50,420373,0.0
51,420374,0.0
52,420375,0.0
53,420376,0.0
54,420377,0.0
55,420378,0.0
56,420379,0.0
57,420380,0.0
58,420381,0.0
59,420382,0.0
60,420383,0.0
61,420384,0.0
62,420385,0.0
63,420386,0.0
64,420387,0.0
65,420388,0.0
66,420389,0.0
67,420390,0.0
68,420391,0.0
69,420392,0.0
70,420393,0.0
71,420394,0.0
72,420395,0.0
73,420396,0.0
74,420397,0.0
75,420398,0.0
76,420399,0.0
77,420400,0.0
78,420401,0.0
79,420402,0.0
80,420403,0.0
81,420404,0.0
82,420405,0.0
83,420406,0.0
84,420407,0.0
85,420408,0.0
86,420409,0.0
87,420410,0.0
88,420411,2.2
89,420412,0.0
90,420413,0.0
91,420414,0.0
92,420415,0.0
93,420416,0.0
94,420417,0.0
95,420418,0.0
96,420419,0.0
97,420420,0.0
98,420421,5.3
99,420422,10.7
100,420423,10.6
101,420424,11.5
102,420425,11.9
103,420426,13.1
104,420427,13.8
105,420428,13.5
106,420429,13.4
107,420430,15.6
108,420431,16.3
109,420432,15.2
