时间,GPS车速
97148,0.0
97149,0.0
97150,0.0
97151,0.0
97152,0.0
97153,0.0
97154,0.0
97155,0.0
97156,0.0
97157,0.0
97158,0.0
97159,0.0
97160,0.0
97161,0.0
97162,0.0
97163,0.0
97164,0.0
97165,0.0
97166,0.0
97167,0.0
97168,0.0
97169,0.0
97170,0.0
97171,0.0
97172,0.0
97173,0.0
97174,0.0
97175,0.0
97176,0.0
97177,0.0
97178,0.0
97179,0.0
97180,0.0
97181,0.0
97182,0.0
97183,0.0
97184,0.0
97185,0.0
97186,0.0
97187,0.0
97188,0.0
97189,0.0
97190,0.0
97191,0.0
97192,0.0
97193,0.0
97194,0.0
97195,0.0
97196,0.0
97197,0.0
97198,0.0
97199,0.0
97200,0.0
97201,10.8
97250,18.7
97251,19.1
97252,20.9
97253,23.0
97254,24.2
97255,25.8
97256,28.0
97257,29.7
97258,31.5
97259,33.2
97260,34.7
97261,36.2
97262,37.8
97263,39.2
97264,40.6
97265,41.7
97266,42.7
97267,43.7
97268,44.6
97269,45.5
97270,46.3
97271,46.3
97272,46.6
97273,47.6
97274,48.3
97275,49.2
97276,49.8
97277,50.5
97278,50.8
97279,51.2
97280,51.5
97281,51.8
97282,52.7
97283,53.6
97284,54.5
97285,55.3
97286,56.0
97287,56.7
97288,57.0
97289,57.1
97290,57.1
97291,57.1
97292,57.0
97293,57.2
97294,57.9
97295,58.5
97296,58.1
97297,57.3
97298,57.5
97299,58.5
97300,58.0
97301,59.4
97302,59.4
97303,58.9
97304,57.9
97305,56.5
97306,55.6
97307,55.5
97308,55.4
97309,55.5
97310,56.3
97311,57.1
97312,57.9
97313,58.7
97314,59.7
97315,60.6
97316,61.5
97317,62.3
97318,63.0
97319,63.3
97320,63.3
97321,63.3
97322,63.3
97323,64.0
97324,63.8
97325,66.0
97326,66.8
97327,67.4
97328,67.8
97329,67.8
97330,67.9
97331,67.9
97332,67.8
97333,67.4
97334,67.0
97335,66.5
97336,66.2
97337,65.6
97338,65.6
97339,63.5
97340,62.1
97341,61.0
97342,60.9
97343,61.4
97344,61.8
97345,61.8
97346,61.5
97347,61.1
97348,51.8
97349,60.3
97350,51.8
97351,51.8
97352,59.3
97353,51.8
97354,51.8
97355,51.8
97356,51.8
97357,51.8
97358,51.8
97359,51.8
97360,51.8
97361,51.8
97373,40.5
97474,46.1
97475,47.9
97476,49.6
97477,50.7
97478,51.3
97479,51.7
97480,51.8
97481,52.5
97482,53.0
97483,53.5
97484,54.0
97485,54.4
97486,54.9
97487,54.6
97488,56.1
97489,56.5
97490,56.5
97491,56.8
97492,56.4
97493,57.3
97494,57.4
97495,57.5
97496,57.5
97497,58.0
97498,58.0
97499,57.3
97500,57.2
97501,58.1
97502,57.8
97503,59.2
97504,59.1
97505,59.8
97506,60.8
97507,61.5
97508,62.1
97509,62.1
97510,63.1
97511,63.1
97512,57.3
97513,62.9
97514,59.8
97515,59.2
97516,58.7
97517,58.4
97518,57.9
97519,57.8
97520,57.3
97521,57.3
97524,47.5
97525,41.4
97526,39.0
97527,39.6
97528,41.1
97529,42.3
97530,45.2
97531,44.5
97532,45.4
97533,45.3
97534,45.4
97535,45.7
97536,45.6
97537,45.6
97538,45.3
97539,45.9
97540,45.5
97541,44.4
97542,43.8
97543,43.7
97544,42.9
97545,41.8
97546,40.8
97547,40.4
97548,39.3
97549,38.5
97550,37.9
97551,37.6
97552,36.2
97553,34.4
97554,32.6
97555,31.8
97556,29.7
97557,29.3
97558,30.6
97559,32.3
97560,33.5
97561,34.0
97562,34.0
97563,34.0
97564,34.1
97565,35.0
97566,34.9
97567,14.1
97568,34.7
97569,34.1
97570,34.0
97571,27.0
97572,27.4
97573,26.8
97574,18.1
97575,14.0
97576,14.0
97577,14.1
97579,14.9
97580,13.9
97581,15.6
97582,19.2
97583,19.2
97584,9.4
97585,8.1
97586,9.9
97587,11.3
97588,15.2
97589,17.3
97590,18.4
97591,19.2
97592,19.2
97595,14.1
97596,0.0
