,时间,GPS车速
0,411266,9.9
1,411267,7.1
2,411268,10.2
3,411269,12.9
4,411270,12.9
5,411271,16.6
6,411272,22.5
7,411273,24.0
8,411274,25.3
9,411275,26.5
10,411276,26.6
11,411277,26.7
12,411278,26.7
13,411279,26.7
14,411280,25.9
15,411281,25.8
16,411282,27.7
17,411283,27.2
18,411284,27.7
19,411285,29.8
20,411286,32.9
21,411287,33.6
22,411288,34.5
23,411289,34.5
24,411290,37.9
25,411291,39.0
26,411292,39.8
27,411293,39.1
28,411294,38.6
29,411295,37.7
30,411296,36.8
31,411297,36.3
32,411298,35.8
33,411299,35.7
34,411300,35.0
35,411301,33.9
36,411302,35.9
37,411303,34.5
38,411304,33.5
39,411305,33.5
40,411306,32.1
41,411307,32.1
42,411308,30.8
43,411309,28.8
44,411310,24.6
45,411311,25.2
46,411312,28.7
47,411313,28.7
48,411314,27.9
49,411365,41.2
50,411366,40.0
51,411367,39.9
52,411368,40.9
53,411369,41.7
54,411370,39.9
55,411371,37.1
56,411372,34.9
57,411373,37.6
58,411374,36.6
59,411375,35.1
60,411376,35.0
61,411377,36.0
62,411378,35.1
63,411379,35.7
64,411380,37.4
65,411381,40.1
66,411382,39.5
67,411383,33.9
68,411384,31.2
69,411385,24.5
70,411386,19.8
