,时间,GPS车速
0,413677,9.0
1,413678,6.2
2,413679,3.6
3,413680,2.3
4,413681,0.0
5,413682,0.0
6,413683,0.0
7,413684,0.0
8,413685,0.0
9,413686,0.0
10,413687,0.0
11,413688,0.0
12,413689,0.0
13,413690,0.0
14,413691,0.0
15,413692,0.0
16,413693,0.0
17,413694,0.0
18,413695,0.0
19,413696,0.0
20,413697,0.0
21,413698,0.0
22,413699,0.0
23,413700,0.0
24,413701,0.0
25,413702,0.0
26,413703,0.0
27,413704,0.0
28,413705,0.0
29,413706,0.0
30,413707,0.0
31,413708,0.0
32,413709,0.0
33,413710,0.0
34,413711,0.0
35,413712,0.0
36,413713,0.0
37,413714,0.0
38,413715,0.0
39,413716,0.0
40,413717,0.0
41,413718,0.0
42,413719,0.0
43,413720,0.0
44,413721,0.0
45,413722,0.0
46,413723,0.0
47,413724,0.0
48,413725,0.0
49,413726,0.0
50,413727,0.0
51,413728,0.0
52,413729,0.0
53,413730,0.0
54,413731,0.0
55,413732,0.0
56,413733,0.0
57,413734,0.0
58,413735,0.0
59,413736,0.0
60,413737,0.0
61,413738,0.0
62,413739,0.0
63,413740,0.0
64,413741,0.0
65,413742,0.0
66,413743,0.0
67,413744,0.0
68,413745,0.0
69,413746,0.0
70,413747,0.0
71,413748,0.0
72,413749,0.0
73,413750,0.0
74,413751,0.0
75,413752,0.0
76,413753,0.0
77,413754,0.0
78,413755,0.0
79,413756,0.0
80,413757,0.0
81,413758,0.0
82,413759,0.0
83,413760,0.0
84,413761,0.0
85,413762,5.2
86,413763,6.5
87,413764,8.7
88,413765,11.0
89,413766,12.1
90,413767,12.1
91,413768,16.3
92,413769,17.4
93,413770,17.3
94,413771,19.4
95,413772,19.0
96,413773,18.2
97,413774,19.0
98,413775,23.3
99,413776,28.1
100,413777,27.4
101,413778,27.5
102,413779,27.7
103,413780,26.9
104,413781,27.8
105,413782,27.9
106,413783,29.0
107,413784,28.3
108,413785,26.6
109,413786,25.5
110,413787,25.1
111,413788,27.7
112,413789,28.8
113,413790,29.2
114,413791,30.8
115,413792,32.3
116,413793,33.9
117,413794,34.4
118,413795,34.8
119,413796,38.2
120,413797,39.1
121,413798,41.2
122,413799,41.1
123,413800,40.1
124,413801,40.2
125,413802,39.8
126,413803,40.8
127,413804,38.1
128,413805,42.4
129,413806,39.9
130,413807,38.8
131,413808,39.5
132,413809,39.6
133,413810,38.6
134,413811,38.6
135,413812,37.6
136,413813,36.8
137,413814,35.4
138,413815,34.4
139,413816,35.6
140,413817,33.6
141,413818,35.0
142,413819,33.9
143,413820,32.1
144,413821,28.8
145,413822,27.5
146,413823,24.8
147,413824,23.5
148,413825,20.1
149,413826,17.6
150,413827,17.1
151,413828,17.1
152,413829,15.8
153,413830,13.6
