时间,GPS车速
323677,7.6
323678,0.3
323679,0.0
323680,0.0
323681,0.0
323682,0.0
323683,0.0
323684,0.0
323685,0.0
323686,0.0
323687,0.0
323688,0.0
323689,0.0
323690,0.0
323691,0.0
323692,0.0
323693,0.0
323694,0.0
323695,0.0
323696,0.0
323697,0.0
323698,0.0
323699,0.0
323700,0.0
323701,0.0
323702,0.0
323703,0.0
323704,0.0
323705,0.0
323706,0.0
323707,0.0
323708,0.0
323709,0.0
323710,0.0
323711,0.0
323712,0.0
323713,0.0
323714,0.0
323715,0.0
323716,0.0
323717,0.0
323718,0.0
323719,0.0
323720,0.0
323721,0.0
323722,0.0
323723,0.0
323724,0.0
323725,0.0
323726,0.0
323727,0.0
323728,0.0
323729,0.0
323730,0.0
323731,0.0
323732,0.0
323733,0.0
323734,0.0
323735,0.0
323736,0.0
323737,0.0
323738,0.0
323739,0.0
323740,0.0
323741,0.0
323742,0.0
323743,0.0
323744,0.0
323745,0.0
323746,0.0
323747,0.0
323748,0.0
323749,0.0
323750,0.0
323751,0.0
323752,0.0
323753,0.0
323754,0.0
323755,0.0
323756,0.0
323757,11.0
323758,14.4
323759,18.7
323760,21.9
323761,25.4
323762,28.3
323763,31.6
323764,33.5
323765,35.0
323766,37.5
323767,38.8
323768,40.9
323769,42.7
323770,43.8
323771,46.0
323772,48.2
323773,50.8
323774,53.2
323775,54.4
323776,54.4
323777,52.1
323778,51.7
323779,51.8
323780,51.7
323781,50.3
323782,51.3
323783,52.5
323784,53.9
323785,54.9
323786,53.0
323787,49.8
323788,44.2
323789,40.6
323790,40.1
323791,42.4
323792,45.1
323793,47.5
323794,48.8
323795,50.5
323796,51.8
323797,52.8
323798,51.8
323799,52.3
323800,52.9
323801,53.1
323802,53.5
323803,53.9
323804,54.3
323805,54.8
323806,55.3
323807,55.3
323808,55.4
323809,53.8
323810,53.1
323811,53.6
323812,52.3
323813,52.6
323814,53.0
323815,53.4
323816,53.8
323817,53.9
323818,54.3
323819,54.2
323820,53.8
323821,54.1
323822,54.0
323823,53.8
323824,49.6
323825,49.7
323826,50.1
323827,49.3
323828,48.1
323829,47.1
323830,45.9
323831,43.7
323832,40.1
323833,34.3
323834,26.5
323835,19.3
323836,13.5
