,时间,GPS车速
0,45840,9.5
1,45841,8.9
2,45842,7.7
3,45843,6.5
4,45844,8.0
5,45845,11.2
6,45846,13.4
7,45847,16.5
8,45848,19.8
9,45849,21.8
10,45850,23.1
11,45851,24.3
12,45852,25.4
13,45853,26.1
14,45854,26.1
15,45855,26.1
16,45856,25.5
17,45857,26.5
18,45858,26.6
19,45859,26.2
20,45860,26.7
21,45861,25.5
22,45862,24.1
23,45863,22.1
24,45864,19.8
25,45865,17.2
26,45866,16.9
27,45867,18.4
28,45868,21.4
29,45869,23.1
30,45870,24.7
31,45871,25.9
32,45872,27.5
33,45873,29.6
34,45874,31.7
35,45875,33.5
36,45876,34.4
37,45877,35.9
38,45878,37.0
39,45879,37.6
40,45880,37.2
41,45881,36.8
42,45882,36.4
43,45883,36.0
44,45884,35.0
45,45885,33.3
46,45886,29.4
47,45887,25.3
48,45888,21.4
49,45889,20.2
50,45890,21.8
51,45891,22.4
52,45892,26.3
53,45893,29.3
54,45894,32.2
55,45895,34.9
56,45896,37.3
57,45897,39.7
58,45898,40.4
59,45899,43.3
60,45900,45.8
61,45901,46.8
62,45902,47.8
63,45903,48.5
64,45904,49.5
65,45905,50.0
66,45906,49.5
67,45907,46.8
68,45908,48.5
69,45909,51.0
70,45910,49.3
71,45911,46.3
72,45912,45.5
73,45913,42.9
74,45914,42.1
75,45915,41.0
76,45916,39.5
77,45917,37.9
78,45918,37.8
79,45919,40.2
80,45920,40.2
81,45921,40.6
82,45922,40.0
83,45923,38.7
84,45924,38.5
85,45925,38.5
86,45926,38.2
87,45927,37.6
88,45928,37.6
89,45929,37.0
90,45930,37.5
91,45931,38.3
92,45932,39.2
93,45933,40.4
94,45934,40.4
95,45935,39.5
96,45936,38.9
97,45937,39.6
98,45938,38.9
99,45939,38.2
100,45940,37.1
101,45941,35.0
102,45942,31.0
103,45943,25.5
104,45944,18.4
105,45945,12.2
