时间,GPS车速
79589,0.0
79590,0.0
79591,0.0
79592,0.0
79593,0.0
79594,0.0
79595,0.0
79596,0.0
79597,0.0
79598,0.0
79599,0.0
79600,0.0
79601,0.0
79602,0.0
79603,0.0
79604,0.0
79605,0.0
79606,0.0
79607,0.0
79608,0.0
79609,0.0
79610,0.0
79611,0.0
79612,0.0
79613,0.0
79614,0.0
79615,0.0
79616,0.0
79617,0.0
79618,0.0
79619,0.0
79620,0.0
79621,0.0
79622,0.0
79623,0.0
79624,0.0
79625,0.0
79626,0.0
79627,0.0
79628,0.0
79629,0.0
79630,0.0
79631,0.0
79632,0.0
79633,0.0
79634,0.0
79635,0.0
79636,0.0
79637,0.0
79948,31.4
79949,31.5
79950,31.4
79951,32.1
79952,33.6
79953,32.3
79954,32.0
79955,32.1
79956,31.9
79957,32.4
79958,32.5
79959,32.5
79960,32.5
79961,32.9
79962,33.4
79963,32.8
79964,32.8
79965,32.8
79966,33.6
79967,32.8
79968,29.9
79969,22.5
79970,11.7
79971,9.8
79972,8.5
79973,9.3
79974,10.0
79975,11.2
79976,13.8
79977,16.1
79978,18.3
79979,21.1
79980,23.2
79981,24.8
79982,26.2
79983,27.1
79984,27.1
79985,27.0
79986,26.5
79987,26.4
79988,25.8
79989,25.3
79990,24.9
79991,24.5
79992,24.3
79993,24.0
79994,23.9
79995,23.8
79996,23.7
79997,23.4
79998,23.3
79999,22.5
80000,20.5
80001,16.4
80002,11.9
80003,0.0
