,时间,GPS车速
0,281655,4.9
1,281656,3.2
2,281657,2.0
3,281658,2.1
4,281659,2.2
5,281660,2.3
6,281661,0.0
7,281662,0.0
8,281663,0.0
9,281664,0.0
10,281665,0.0
11,281666,0.0
12,281667,0.0
13,281668,0.0
14,281669,0.0
15,281670,0.0
16,281671,11.0
17,281672,16.3
18,281673,20.5
19,281674,24.2
20,281675,27.4
21,281676,30.3
22,281677,32.9
23,281678,35.1
24,281679,36.6
25,281680,37.9
26,281681,37.8
27,281682,37.1
28,281683,35.3
29,281684,32.5
30,281685,29.6
31,281686,26.5
32,281687,22.3
33,281688,18.5
34,281689,18.0
35,281690,18.8
36,281691,20.9
37,281692,24.2
38,281693,26.9
39,281694,28.4
40,281695,29.4
41,281696,30.2
42,281697,31.0
43,281698,31.5
44,281699,31.6
45,281700,31.5
46,281701,31.0
47,281702,30.4
48,281703,30.1
49,281704,30.6
50,281705,32.1
51,281706,34.1
52,281707,35.1
53,281708,35.6
54,281709,36.0
55,281710,36.8
56,281711,37.4
57,281712,38.3
58,281713,39.3
59,281714,40.1
60,281715,40.5
61,281716,40.4
62,281717,40.3
63,281718,39.8
64,281719,39.2
65,281720,36.7
66,281721,31.7
67,281722,24.9
68,281723,20.1
69,281724,15.7
70,281725,12.9
71,281726,12.6
72,281727,12.9
73,281728,13.7
74,281729,13.6
75,281730,11.7
