时间,GPS车速
344180,0.0
344181,0.0
344182,0.0
344183,0.0
344184,0.0
344185,0.0
344186,0.0
344187,0.0
344188,0.0
344189,0.0
344190,0.0
344191,0.0
344192,0.0
344193,0.0
344194,0.0
344195,0.0
344196,0.0
344197,0.0
344198,0.0
344199,0.0
344200,0.0
344201,0.0
344202,0.0
344203,0.0
344204,0.0
344205,14.3
344206,16.8
344207,19.0
344208,21.2
344209,23.4
344210,25.7
344211,27.6
344212,29.1
344213,30.7
344214,32.1
344215,33.4
344216,33.5
344217,33.2
344218,31.8
344219,28.6
344220,24.0
344221,18.1
344222,11.7
344223,0.0
