时间,GPS车速
269240,0.0
269241,0.0
269242,0.0
269243,0.0
269244,0.0
269245,0.0
269246,0.0
269247,0.0
269248,0.0
269249,0.0
269250,0.0
269251,0.0
269252,0.0
269253,0.0
269254,0.0
269255,0.0
269256,0.0
269257,0.0
269258,0.0
269259,0.0
269260,0.0
269261,0.0
269262,0.0
269263,0.0
269264,0.0
269265,0.0
269266,0.0
269267,0.0
269268,0.0
270037,15.5
270038,16.6
270039,17.3
270040,20.0
270041,23.4
270042,26.9
270043,30.0
270044,32.2
270045,34.6
270046,36.5
270047,35.2
270048,34.3
270049,36.7
270050,37.6
270051,36.8
270052,37.8
270053,39.0
270054,39.8
270055,40.5
270056,41.2
270057,41.3
270058,40.1
270059,38.6
270060,36.8
270061,35.1
270062,32.6
270063,32.1
270064,32.1
270065,32.5
270066,35.2
270067,36.6
270068,36.5
270069,35.0
270114,0.0
