,时间,GPS车速
0,415605,6.5
1,415606,0.3
2,415607,0.0
3,415608,0.0
4,415609,0.0
5,415610,0.0
6,415611,0.0
7,415612,0.0
8,415613,0.0
9,415614,0.0
10,415615,0.0
11,415616,0.0
12,415617,0.0
13,415618,0.0
14,415619,0.0
15,415620,0.0
16,415621,10.5
17,415622,14.8
18,415623,16.5
19,415624,15.7
20,415625,13.8
21,415626,19.9
22,415627,22.5
23,415628,24.1
24,415629,25.8
25,415630,27.3
26,415631,29.9
27,415632,30.9
28,415633,29.9
29,415634,31.0
30,415635,30.7
31,415636,30.7
32,415637,31.6
33,415638,32.6
34,415639,33.1
35,415640,33.2
36,415641,33.0
37,415642,32.7
38,415643,34.1
39,415644,35.7
40,415645,36.8
41,415646,36.7
42,415647,36.8
43,415648,38.2
44,415649,39.7
45,415650,39.7
46,415651,39.6
47,415652,40.3
48,415653,40.8
49,415654,40.7
50,415655,40.6
51,415656,40.2
52,415657,39.9
53,415658,39.5
54,415659,39.2
55,415660,39.2
56,415661,39.8
57,415662,41.2
58,415663,42.6
59,415664,43.7
60,415665,43.9
61,415666,43.8
62,415667,42.4
63,415668,40.2
64,415669,36.9
65,415670,33.2
66,415671,30.0
67,415672,28.7
68,415673,28.1
69,415674,27.6
70,415675,27.5
71,415676,26.7
72,415677,26.6
73,415678,27.9
74,415679,28.4
75,415680,28.5
76,415681,27.2
77,415682,23.2
78,415683,18.3
79,415684,12.9
