时间,GPS车速
329005,0.0
329006,0.0
329007,0.0
329008,0.0
329009,0.0
329010,0.0
329011,0.0
329012,0.0
329013,0.0
329014,0.0
329015,0.0
329016,0.0
329017,6.9
329018,12.5
329019,16.0
329020,20.7
329021,24.2
329022,27.4
329023,29.4
329024,30.5
329025,32.1
329026,32.8
329027,34.3
329028,32.6
329029,34.0
329030,33.9
329031,33.8
329032,33.5
329033,35.7
329034,36.4
329035,38.7
329036,38.7
329037,40.4
329038,42.0
329039,42.8
329040,40.5
329041,42.5
329042,43.1
329043,42.6
329044,42.7
329045,43.7
329046,43.1
329047,42.6
329048,37.7
329049,40.0
329050,44.1
329051,44.0
329052,46.0
329053,47.4
329054,45.2
329055,46.3
329056,47.7
329057,47.6
329058,49.1
329059,49.3
329060,47.9
329061,45.7
329062,44.1
329063,43.4
329064,42.5
329065,44.6
329066,44.1
329067,45.0
329068,45.1
329069,43.8
329070,42.1
329071,40.4
329072,36.2
329073,38.1
329074,36.3
329075,35.8
329076,33.5
329077,32.5
329078,26.8
329079,19.7
329080,16.6
329081,13.4
329082,0.0
