时间,GPS车速
242503,0.0
242504,0.0
242506,0.0
242507,0.0
242508,0.2
242509,0.4
242510,7.0
242511,9.3
242512,9.5
242513,9.5
242514,11.9
242515,15.5
242516,15.3
242517,13.3
242518,13.4
242519,15.0
242520,18.6
242521,21.3
242522,20.7
242523,18.7
242524,12.9
242525,7.5
242526,6.2
242527,9.7
242528,14.3
242529,17.2
242530,17.3
242531,16.7
242532,17.1
242533,19.3
242534,21.3
242535,22.0
242536,22.3
242537,22.4
242538,23.8
242539,23.8
242540,22.8
242541,23.6
242542,24.8
242543,25.8
242544,25.9
242545,24.7
242546,18.4
242547,8.4
242548,3.8
242549,3.5
242550,6.3
242551,11.2
242552,16.5
242553,20.3
242554,23.6
242555,26.4
242556,28.8
242557,30.7
242558,32.6
242559,34.5
242560,36.2
242561,37.2
242562,37.1
242563,36.6
242564,36.4
242565,35.9
242566,35.5
242567,34.0
242568,30.5
242569,26.1
242570,20.9
242571,21.6
242572,20.7
242573,20.9
242574,20.4
242575,20.1
242576,19.4
242577,18.9
242578,18.5
242579,15.0
242580,11.1
242581,7.1
242582,4.7
242583,3.8
242584,4.8
242585,7.0
242586,9.1
242587,9.6
242588,10.2
242589,10.3
242590,9.9
242591,8.4
242592,8.5
242593,10.4
242594,9.7
242595,8.0
242596,8.6
242597,9.1
242598,11.4
242599,14.1
242600,17.0
242601,19.4
242602,21.2
242603,24.5
242604,26.3
242605,27.2
242606,26.4
242607,24.6
242608,21.8
242609,16.2
242610,10.4
242611,0.0
