,时间,GPS车速
0,409894,9.7
1,409895,6.1
2,409896,4.3
3,409897,3.8
4,409898,3.0
5,409899,2.3
6,409900,2.2
7,409901,2.1
8,409902,2.1
9,409903,4.7
10,409904,7.9
11,409905,9.0
12,409906,9.6
13,409907,9.6
14,409908,7.9
15,409909,5.7
16,409910,4.8
17,409911,2.7
18,409912,0.0
19,409913,0.0
20,409914,0.0
21,409915,0.0
22,409916,0.0
23,409917,0.0
24,409918,0.0
25,409919,0.0
26,409920,0.0
27,409921,0.0
28,409922,0.0
29,409923,0.0
30,409924,0.0
31,409925,0.0
32,409926,0.0
33,409927,0.0
34,409928,0.0
35,409929,0.0
36,409930,0.0
37,409931,0.0
38,409932,0.0
39,409933,0.0
40,409934,0.0
41,409935,0.0
42,409936,0.0
43,409937,0.0
44,409938,0.0
45,409939,0.0
46,409940,0.0
47,409941,0.0
48,409942,0.0
49,409943,0.0
50,409944,0.0
51,409945,0.0
52,409946,0.0
53,409947,0.0
54,409948,0.0
55,409949,0.0
56,409950,0.0
57,409951,0.0
58,409952,0.0
59,409953,0.0
60,409954,0.0
61,409955,0.0
62,409956,0.0
63,409957,0.0
64,409958,0.0
65,409959,0.0
66,409960,0.0
67,409961,0.0
68,409962,2.5
69,409963,1.7
70,409964,2.1
71,409965,2.0
72,409966,0.0
73,409967,0.0
74,409968,0.0
75,409969,0.0
76,409970,0.0
77,409971,3.3
78,409972,5.5
79,409973,9.3
80,409974,9.4
81,409975,11.0
82,409976,13.1
83,409977,15.3
84,409978,17.0
85,409979,19.8
86,409980,20.6
87,409981,20.1
88,409982,19.7
89,409983,19.1
90,409984,20.0
91,409985,21.9
92,409986,22.2
93,409987,22.2
94,409988,21.8
95,409989,20.6
96,409990,18.8
97,409991,17.6
98,409992,16.7
99,409993,16.5
100,409994,15.6
101,409995,16.3
102,409996,18.8
103,409997,20.9
104,409998,21.6
105,409999,21.7
106,410000,23.1
107,410001,24.3
108,410002,25.7
109,410003,27.6
110,410004,29.3
111,410005,30.9
112,410006,32.7
113,410007,33.7
114,410008,35.2
115,410009,37.9
116,410010,39.0
117,410011,39.6
118,410012,39.0
119,410013,40.1
120,410014,40.6
121,410015,41.5
122,410016,42.2
123,410017,42.6
124,410018,43.2
125,410019,43.2
126,410020,42.7
127,410021,42.6
128,410022,43.0
129,410023,42.5
130,410024,42.1
131,410025,40.3
132,410026,39.6
133,410027,37.8
134,410028,35.3
135,410029,31.8
136,410030,30.1
137,410031,29.7
138,410032,30.2
139,410033,30.3
140,410034,29.5
141,410035,30.8
142,410036,31.2
143,410037,32.5
144,410038,35.8
145,410039,32.7
146,410040,36.5
147,410041,37.6
148,410042,36.7
149,410043,37.9
150,410044,38.8
151,410045,41.7
152,410046,41.6
153,410047,41.0
154,410048,39.7
155,410049,38.8
156,410050,38.7
157,410051,38.0
158,410052,39.1
159,410053,39.5
160,410054,39.0
161,410055,38.4
162,410056,37.9
163,410057,37.6
164,410058,37.6
165,410059,34.5
166,410060,32.6
167,410061,31.0
168,410062,31.5
169,410063,35.1
170,410064,36.5
171,410065,35.9
172,410066,36.5
173,410067,36.6
174,410068,38.2
175,410069,39.2
176,410070,40.3
177,410071,41.6
178,410072,41.0
179,410073,38.5
180,410074,32.2
181,410075,32.6
182,410076,35.5
183,410077,36.2
184,410078,38.5
185,410079,41.6
186,410080,42.9
187,410081,42.0
188,410082,40.4
189,410083,39.8
