时间,GPS车速
54678,0.0
54679,0.0
54680,0.0
54681,0.0
54682,0.0
54683,0.0
54684,0.0
54685,0.0
54686,0.0
54687,0.0
54688,0.0
54689,0.0
54690,0.0
54691,0.0
54692,0.0
54693,0.0
54694,0.0
54695,0.0
54696,0.0
54697,0.0
54698,0.0
54699,0.0
54700,0.0
54701,0.0
54702,0.0
54703,0.0
54704,0.0
54705,0.0
54706,0.0
54707,0.0
54708,0.0
54709,0.0
54710,0.0
54711,0.0
54712,0.0
54713,0.0
54714,0.0
54715,0.0
54716,0.0
54717,0.0
54718,0.0
54719,0.0
54720,0.0
54721,0.0
54722,0.0
54723,0.0
54724,0.0
54725,0.0
54726,0.0
54727,0.0
54728,0.0
54729,10.0
54730,12.7
54731,13.9
54732,14.5
54733,14.4
54734,13.9
54735,13.8
54736,14.3
54737,14.2
54738,14.6
54739,15.8
54740,17.0
54741,18.2
54742,19.0
54743,19.1
54744,19.0
54745,18.9
54746,18.8
54747,18.3
54748,16.9
54749,15.0
54750,13.1
54751,9.9
54752,5.4
54753,0.2
54754,0.0
