时间,GPS车速
191314,0.3
191315,0.5
191316,0.3
191317,5.8
191318,4.2
191319,3.1
191320,1.6
191321,0.0
191322,0.0
191323,0.0
191324,0.0
191325,0.0
191326,0.0
191327,0.0
191328,1.7
191329,0.0
191330,0.0
191331,0.0
191332,0.0
191333,0.0
191334,0.0
191335,0.0
191336,1.5
191337,0.0
191338,0.0
191339,0.0
191340,0.0
191341,0.0
191342,0.0
191343,0.0
191344,0.0
191345,0.0
191346,0.0
191347,0.0
191348,0.0
191349,0.0
191350,0.0
191351,0.0
191352,0.0
191353,0.0
191354,0.0
223212,0.0
223213,0.0
223214,0.0
223215,0.0
223216,0.0
223217,0.0
223218,0.0
223219,0.0
223220,0.0
223221,1.7
223222,1.9
223223,1.8
223224,1.9
223225,2.2
223226,3.1
223227,3.1
223228,3.0
223229,3.5
223230,5.4
223231,6.3
223232,5.7
223233,5.5
223234,5.5
223235,3.9
223236,1.5
223237,1.4
223238,0.0
223239,0.0
223240,2.2
223241,1.9
223242,1.7
223243,1.5
223244,0.0
223245,0.0
223246,0.0
223247,0.0
223248,2.1
223249,1.7
223250,0.0
223251,0.0
223252,0.0
223253,0.0
223254,0.0
223255,0.0
223256,0.0
223257,0.0
223258,0.0
223259,0.0
223260,3.0
223261,3.9
223262,4.5
223263,5.4
223264,6.2
223265,8.9
223266,10.7
223267,12.8
223268,15.6
223269,16.9
223270,17.1
223271,17.2
223272,16.5
223273,16.4
223274,15.3
223275,16.0
223276,16.4
223277,15.0
223278,17.6
223279,15.9
223280,15.7
223281,15.1
223282,15.4
223283,15.5
223284,16.9
223285,17.9
223286,18.9
223287,18.8
223288,18.2
223289,17.8
223290,14.2
223291,14.8
223292,16.8
223293,17.2
223294,17.7
223295,18.7
223296,19.7
223297,19.7
223298,20.8
223299,22.3
223300,20.8
223301,17.0
223302,13.9
223303,12.3
223304,11.6
223305,10.3
