时间,GPS车速
176725,0.0
176726,0.0
176727,0.0
176728,0.0
176729,0.0
176730,0.0
176731,0.0
176732,0.0
176733,0.0
176734,0.0
176735,0.0
176736,0.0
176737,0.0
176738,0.0
176739,0.0
176740,0.0
176741,0.0
176742,0.0
176743,0.0
176744,0.0
176745,0.0
176746,0.0
176747,11.1
176748,17.9
176749,22.8
176750,26.2
176751,30.8
176752,32.7
176753,33.0
176754,36.5
176755,38.8
176756,41.0
176757,42.8
176758,42.7
176759,43.4
176760,44.2
176761,44.6
176762,44.7
176763,45.8
176764,46.3
176765,46.8
176766,47.1
176767,47.5
176768,47.7
176769,47.7
176770,47.6
176771,47.5
176772,47.4
176773,46.9
176774,46.9
176775,46.9
176776,47.0
176777,47.1
176778,47.3
176779,47.3
176780,47.5
176781,47.6
176782,47.7
176783,47.0
176784,45.6
176785,44.9
176786,45.0
176827,58.5
176828,58.5
176829,58.5
176830,58.9
176831,59.2
176832,59.6
176833,60.2
176834,60.9
176835,61.5
176836,62.1
176837,62.6
176838,62.7
176839,64.0
176840,65.0
176841,65.8
176842,66.6
176843,67.6
176844,68.5
176845,69.4
176846,70.0
176847,71.0
176848,71.7
176849,72.3
176850,72.4
176851,72.5
176852,72.8
176853,72.9
176854,72.9
176855,73.0
176856,73.5
176857,74.0
176858,74.0
176859,74.5
176860,74.6
176861,75.0
176862,75.8
176863,75.6
176864,77.1
176865,77.6
176866,78.0
176867,78.4
176868,78.7
176869,78.8
176870,79.0
176871,79.1
176872,79.2
176873,79.3
176874,79.0
176875,79.1
176876,79.1
176877,77.8
176878,77.7
176879,77.2
176880,77.6
176881,78.0
176882,78.3
176883,78.3
176884,78.3
176885,78.3
176886,78.4
176887,78.4
176888,78.5
176889,77.5
176890,77.5
176899,77.5
176900,77.5
176901,77.5
176902,77.5
176903,77.5
176904,77.5
176906,77.5
176907,77.5
177017,48.4
177018,43.5
177019,39.0
177020,35.4
177021,33.3
177022,30.2
177023,25.6
177024,20.5
177025,16.7
177026,16.3
177027,15.7
177028,13.5
177029,0.0
