时间,GPS车速
422509,0.0
422510,0.0
422511,0.0
422512,0.0
422513,0.0
422514,0.0
422515,0.0
422516,0.0
422517,0.0
422518,0.0
422519,0.0
422520,0.0
422521,0.0
422522,0.0
422523,0.0
422524,0.0
422525,0.0
422526,0.0
422527,0.0
422528,0.0
422529,0.0
422530,0.0
422531,0.0
422532,0.0
422533,0.0
422534,0.0
422535,0.0
422536,0.0
422537,0.0
422538,0.0
422539,0.0
422540,0.0
422541,0.0
422542,0.0
422543,0.0
422544,0.0
422545,0.0
422546,0.0
422547,0.0
422548,0.0
422549,0.0
422550,0.0
422551,0.0
422552,0.0
422553,0.0
422554,0.0
422555,0.0
422556,0.0
422557,0.0
422558,0.0
422559,0.0
422560,0.0
422561,0.0
422562,0.0
422563,0.0
422564,0.0
422565,0.0
422566,0.0
422567,0.0
422568,0.0
422569,0.0
422570,0.0
422571,0.0
422572,0.0
422573,0.0
422574,0.0
422575,0.0
422576,0.0
422577,0.0
422578,0.0
422579,0.0
422580,0.0
422581,0.0
422582,0.0
422583,0.0
422584,0.0
422585,0.0
422586,0.0
422587,0.0
422588,0.0
422589,0.0
422590,0.0
422591,0.0
422592,0.0
422593,0.0
422594,0.0
422595,0.0
422596,0.0
422597,0.0
422598,0.0
422599,0.0
422600,0.0
422601,0.0
422602,0.0
422603,0.0
422604,0.0
422605,0.0
422606,0.0
422607,0.0
422608,0.0
422609,0.0
422610,0.0
422611,0.0
422612,0.0
422613,0.0
422614,0.0
422615,0.0
422616,0.0
422617,0.0
422618,0.0
422619,0.0
422620,0.0
422621,0.0
422622,0.0
422623,0.0
422624,0.0
422625,0.0
422626,0.0
422627,0.0
422628,0.0
422629,0.0
422630,0.0
422631,0.0
422632,0.0
422633,0.0
422634,0.0
422635,0.0
422636,0.0
422637,0.0
422638,0.0
422639,0.0
422640,0.0
422641,0.0
422642,0.0
422643,0.0
422644,0.0
422645,0.0
422646,0.0
422647,0.0
422648,0.0
422649,0.0
422650,0.0
422651,0.0
422652,0.0
422653,0.0
422654,0.0
422655,0.0
422656,0.0
422657,0.0
422658,0.0
422659,0.0
422660,0.0
422661,0.0
422662,0.0
422663,0.0
422664,0.0
422665,0.0
422666,0.0
422667,0.0
422668,0.0
422669,0.0
422670,0.0
422671,0.0
422672,0.0
422673,0.0
422674,0.0
422675,0.0
422676,0.0
422677,0.0
422678,0.0
422679,0.0
422680,0.0
422681,0.0
422682,0.0
422683,0.0
422684,0.0
422685,0.0
422686,0.0
422687,0.0
422688,0.0
422689,0.0
422690,0.0
422691,0.0
422692,0.0
422693,0.0
422694,0.0
422695,0.0
422696,0.0
422697,0.0
422698,0.0
422699,0.0
422700,0.0
422701,0.0
422702,0.0
422703,0.0
422704,0.0
422705,0.0
422706,0.0
422707,0.0
422708,0.0
422709,0.0
422710,0.0
422711,0.0
422712,0.0
422713,0.0
422714,0.0
422715,0.0
422716,0.0
422717,0.0
422718,0.0
422719,0.0
422720,0.0
422721,0.0
422722,0.0
422723,0.0
422724,0.0
422725,0.0
422726,0.0
422727,0.0
422728,0.0
422729,0.0
422730,0.0
422731,0.0
422732,0.0
422733,0.0
422734,0.0
422735,0.0
422736,0.0
422737,0.0
422738,0.0
422739,12.4
422740,15.7
422741,16.9
422742,17.5
422743,19.6
422744,20.5
422745,21.0
422746,20.5
422747,19.6
422748,19.6
422749,19.7
422750,19.7
422751,18.7
422752,18.2
422753,18.8
422754,19.8
422755,22.0
422756,23.7
422757,23.1
422758,23.0
422759,22.7
422760,22.1
422761,21.5
422762,21.0
422763,20.3
422764,19.6
422765,18.9
422766,18.2
422767,17.6
422768,17.1
422769,17.0
422770,16.7
422771,16.6
422772,16.3
422773,16.2
422774,16.0
422775,16.0
422776,15.9
422777,15.1
422778,13.3
422779,10.9
422780,9.6
422781,10.3
422782,9.7
422783,10.3
422784,11.7
422785,12.8
422786,13.6
422787,14.8
422788,16.8
422789,18.8
422790,20.3
422791,21.4
422792,22.2
422793,22.7
422794,22.8
422795,23.2
422796,23.3
422797,23.4
422798,23.5
422799,23.7
422800,23.6
422801,20.0
422802,13.2
422803,6.4
422804,0.3
422805,0.3
422806,0.4
422807,0.4
422808,0.5
422809,8.4
422810,13.0
422811,17.2
422812,20.1
422813,21.0
422814,20.9
422815,18.0
422816,15.4
422817,12.4
422818,8.6
422819,6.4
422820,5.7
422821,6.0
422822,6.0
422823,6.0
422824,6.3
422825,6.7
422826,7.6
422827,10.7
422828,12.5
422829,13.2
422830,13.9
422831,14.5
422832,14.5
422833,14.7
422834,15.2
422835,14.2
422836,13.7
422837,12.3
422838,9.6
422839,10.7
422840,10.5
422841,10.1
422842,0.0
