,时间,GPS车速
0,271819,8.0
1,271820,7.1
2,271821,6.2
3,271822,5.2
4,271823,4.2
5,271824,4.6
6,271825,5.4
7,271826,6.4
8,271827,9.5
9,271828,14.2
10,271829,17.6
11,271830,20.5
12,271831,23.4
13,271832,25.8
14,271833,27.7
15,271834,29.6
16,271835,31.6
17,271836,33.5
18,271837,35.0
19,271838,36.5
20,271839,37.8
21,271840,39.1
22,271841,40.3
23,271842,41.5
24,271843,42.7
25,271844,43.7
26,271845,44.7
27,271846,45.7
28,271847,46.6
29,271848,47.5
30,271849,48.3
31,271850,49.1
32,271851,49.8
33,271852,49.9
34,271853,50.3
35,271854,51.4
36,271855,51.5
37,271856,51.5
38,271857,51.4
39,271858,51.8
40,271859,51.7
41,271860,51.6
42,271861,51.6
43,271862,51.7
44,271863,52.2
45,271864,52.6
46,271865,52.6
47,271866,52.6
48,271867,50.5
49,271868,49.2
50,271869,47.7
51,271870,47.2
52,271871,47.8
53,271872,47.8
54,271873,47.3
55,271874,46.9
56,271875,46.8
57,271876,46.5
58,271877,46.0
59,271878,45.9
60,271879,45.4
61,271880,45.0
62,271881,44.9
63,271882,44.5
64,271883,44.2
65,271884,44.1
66,271885,44.1
67,271886,43.7
68,271887,43.3
69,271888,42.9
70,271889,42.5
71,271963,42.2
72,271964,41.7
73,271965,41.7
74,271966,42.1
75,271967,42.5
76,271968,43.2
77,271969,44.5
78,271970,46.7
79,271971,49.0
80,271972,51.1
81,271973,51.7
82,271974,51.6
83,271975,50.1
84,271976,49.0
85,271977,47.8
86,271978,44.7
87,271979,40.2
88,271980,33.9
89,271981,29.8
90,271982,26.2
91,271983,22.0
92,271984,16.4
93,271985,15.9
94,271986,13.7
95,271987,15.3
96,271988,15.2
97,271989,17.7
98,271990,20.4
99,271991,20.4
100,271992,19.6
101,271993,19.5
102,271994,19.0
103,271995,20.1
104,271996,20.0
105,271997,19.9
106,271998,19.9
107,271999,19.6
108,272000,19.1
109,272001,18.3
110,272002,15.4
111,272003,11.5
112,272004,10.6
113,272005,10.7
114,272006,11.5
