,时间,GPS车速
0,230809,6.7
1,230810,0.0
2,230811,0.0
3,230812,0.0
4,230813,0.0
5,230814,0.0
6,230815,0.0
7,230816,0.0
8,230817,0.0
9,230818,0.0
10,230819,0.0
11,230820,0.0
12,230821,0.0
13,230822,0.0
14,230823,0.0
15,230824,0.0
16,230825,0.0
17,230826,0.0
18,230827,0.0
19,230828,0.0
20,230829,0.0
21,230830,0.0
22,230831,0.0
23,230832,0.0
24,230833,0.0
25,230834,0.0
26,230835,0.0
27,230836,0.0
28,230837,0.0
29,230838,0.0
30,230839,0.0
31,230840,0.0
32,230841,0.0
33,230842,0.0
34,230843,0.0
35,230844,0.0
36,230845,0.0
37,230846,0.0
38,230847,0.0
39,230848,0.0
40,230849,0.0
41,230850,0.0
42,230851,0.0
43,230852,0.0
44,230853,0.0
45,230854,0.0
46,230855,0.0
47,230856,0.0
48,230857,0.0
49,230858,0.0
50,230859,0.0
51,230860,0.0
52,230861,0.0
53,230862,0.0
54,230863,0.0
55,230864,0.0
56,230865,0.0
57,230866,0.0
58,230867,0.0
59,230868,0.0
60,230869,0.0
61,230870,0.0
62,230871,0.0
63,230872,0.0
64,230873,0.0
65,230874,0.0
66,230875,0.0
67,230876,0.0
68,230877,16.6
69,230878,20.9
70,230879,24.5
71,230880,28.0
72,230881,31.1
73,230882,34.1
74,230883,36.7
75,230884,39.0
76,230885,40.8
77,230886,43.1
78,230887,44.7
79,230888,47.3
80,230889,48.6
81,230890,50.0
82,230891,50.8
83,230892,53.3
84,230893,54.3
85,230894,54.9
86,230895,56.3
87,230896,56.9
88,230897,58.1
89,230898,59.2
90,230899,59.9
91,230900,60.4
92,230901,60.5
93,230902,60.5
94,230903,60.1
95,230904,58.4
96,230905,55.4
97,230906,53.8
98,230907,54.3
99,230908,54.2
100,230909,54.1
101,230910,54.1
102,230911,54.5
103,230912,54.4
104,230913,54.5
105,230914,54.8
106,230915,54.3
107,230916,54.9
108,230917,51.8
109,230918,53.3
110,230919,56.1
111,230920,55.7
112,230921,55.1
113,230922,55.6
114,230923,53.6
115,230924,52.4
116,230925,51.1
117,230926,49.9
118,230927,48.8
119,230928,47.5
120,230929,45.7
121,230930,44.6
122,230931,43.4
123,230932,41.2
124,230933,36.7
125,230934,33.9
126,230935,31.4
127,230936,29.4
128,230937,27.6
129,230938,24.7
130,230939,25.5
131,230940,26.7
132,230941,30.1
133,230942,32.7
134,230943,35.0
135,230944,37.7
136,230945,40.0
137,230946,42.1
138,230947,43.9
139,230948,45.4
140,230949,45.5
141,230950,46.4
142,230951,48.2
143,230952,49.6
144,230953,50.7
145,230954,51.2
146,230955,51.1
147,230956,51.1
148,230957,51.5
149,230958,51.6
150,230959,50.3
151,230960,49.9
152,230961,48.5
153,230962,48.9
154,230963,49.4
155,230964,50.8
156,230965,52.0
157,230966,53.1
158,230967,53.4
159,230968,53.7
160,230969,53.8
161,230970,53.9
162,230971,53.3
163,230972,53.2
164,230973,53.9
165,230974,53.6
166,230975,54.6
167,230976,54.2
168,230977,54.3
169,230978,54.3
170,230979,51.2
171,230980,48.7
172,230981,44.9
173,230982,40.6
174,230983,36.0
175,230984,30.8
176,230985,25.6
177,230986,24.5
178,230987,25.1
179,230988,27.0
180,230989,29.6
181,230990,31.2
182,230991,34.7
183,230992,37.8
184,230993,40.3
185,230994,41.4
186,230995,42.8
187,230996,42.8
188,230997,42.2
189,230998,41.4
190,230999,41.3
191,231000,41.2
192,231001,41.3
193,231002,42.7
194,231003,44.5
195,231004,44.9
196,231005,46.3
197,231006,46.2
198,231007,46.2
199,231008,46.1
200,231009,46.0
201,231010,46.0
202,231011,46.0
203,231012,45.9
204,231013,45.8
205,231014,45.0
206,231015,44.4
207,231016,43.5
208,231017,43.1
209,231018,42.9
210,231019,43.9
211,231020,45.2
212,231021,46.5
213,231022,48.3
214,231023,49.2
215,231024,49.9
216,231025,51.5
217,231026,52.6
218,231027,53.8
219,231028,55.7
220,231029,56.9
221,231030,57.4
222,231031,57.4
223,231032,55.6
224,231033,54.1
225,231034,53.0
226,231035,51.5
227,231036,48.8
228,231037,45.1
229,231038,41.4
230,231039,37.3
231,231040,35.7
232,231041,35.5
233,231042,35.1
234,231043,34.7
235,231044,34.4
236,231045,34.4
237,231046,34.9
238,231047,34.1
239,231048,31.6
240,231049,32.0
241,231050,33.0
242,231051,33.6
243,231052,33.2
244,231053,32.8
245,231054,32.3
246,231055,32.2
247,231056,32.3
248,231057,32.4
249,231058,33.4
250,231059,34.2
251,231060,36.2
252,231061,34.1
253,231062,34.5
254,231063,35.4
255,231064,38.5
256,231065,40.2
257,231066,40.8
258,231067,41.8
259,231068,42.8
260,231069,43.1
261,231070,43.2
262,231071,42.9
263,231072,41.5
264,231073,40.8
265,231074,37.5
266,231075,28.1
267,231076,20.1
268,231077,15.2
269,231078,19.5
270,231079,23.4
271,231080,27.9
272,231081,31.2
273,231082,34.4
274,231083,37.3
275,231084,40.2
276,231085,41.9
277,231086,43.7
278,231087,45.1
279,231088,45.8
280,231089,45.7
281,231090,43.2
282,231091,42.0
283,231092,39.6
284,231093,35.7
285,231094,30.8
286,231095,23.7
287,231096,16.1
288,231097,12.4
289,231098,11.4
290,231099,11.5
291,231100,10.8
