时间,GPS车速
344972,0.0
344973,0.0
344974,0.0
344975,0.0
344976,0.0
344977,0.0
344978,0.0
344979,0.0
344980,0.0
344981,0.0
344982,0.0
344983,0.0
344984,0.0
344985,0.0
344986,0.0
344987,0.0
344988,0.0
344989,0.0
344990,0.0
344991,0.0
344992,0.0
344993,0.0
344994,0.0
344995,0.0
344996,0.0
344997,0.0
344998,0.0
344999,0.0
345000,0.0
345001,0.0
345002,0.0
346231,12.2
346232,18.0
346233,16.7
346234,18.4
346235,17.3
346236,16.5
346237,18.0
346238,18.7
346239,19.1
346240,17.5
346241,18.5
346242,17.0
346243,18.4
346244,17.7
346245,17.7
346246,18.2
346247,16.2
346248,13.2
346249,12.5
346250,11.3
346251,9.9
346252,9.2
346253,6.5
346254,5.4
346255,6.2
346256,7.8
346257,10.0
346258,10.7
346259,9.9
346260,9.2
346261,9.0
346262,10.7
346263,13.1
346264,13.7
346265,13.7
346266,13.8
346267,13.8
346268,14.1
346269,14.1
346270,14.2
346271,15.9
346272,17.5
346273,18.6
346274,18.8
346275,18.9
346276,19.7
346277,21.0
346278,21.7
346279,21.8
346280,20.4
346281,20.5
346282,21.9
346283,22.3
346284,22.3
346285,22.3
346286,22.6
346287,22.6
346288,22.5
346289,22.3
346290,21.8
346291,21.7
346292,21.1
346293,20.7
346294,20.3
346295,19.8
346296,19.2
346297,18.2
346298,16.9
346299,15.5
346300,14.2
346301,12.9
346302,11.2
346303,0.0
