,时间,GPS车速
0,51746,0.3
1,51747,7.7
2,51748,0.3
3,51749,0.3
4,51750,0.2
5,51751,0.3
6,51752,0.3
7,51753,4.1
8,51758,3.3
9,51759,2.9
10,51760,4.1
11,51762,6.6
12,51763,4.7
13,51764,5.4
14,51765,6.0
15,51766,2.7
16,51767,6.0
17,51768,2.4
18,51769,2.8
19,51770,4.7
20,51771,6.1
21,51772,6.0
22,51777,6.0
23,51778,6.7
24,51779,7.1
25,51780,6.6
26,51781,6.5
27,51782,9.0
28,54400,0.2
29,54401,0.1
30,54402,0.0
31,54403,0.0
32,54404,0.4
33,54405,7.2
34,54406,4.8
35,54407,0.0
36,54408,0.0
37,54409,0.0
38,54410,0.0
39,54411,0.0
40,54412,0.0
41,54413,0.0
42,54414,0.0
43,54415,0.0
44,54416,0.0
45,54417,0.0
46,54418,0.0
47,54419,0.0
48,54420,0.0
49,54421,0.0
50,54422,0.0
51,54423,0.0
52,54424,0.0
53,54425,0.0
54,54426,0.0
55,54427,0.0
56,54428,0.0
57,54429,3.8
58,54430,6.4
59,54431,10.0
60,54432,13.6
61,54551,36.7
62,54552,36.2
63,54553,35.5
64,54554,35.2
65,54555,34.4
66,54556,33.7
67,54557,32.9
68,54558,31.8
69,54559,31.4
70,54560,30.9
71,54561,30.8
72,54562,29.4
73,54563,24.0
74,54564,13.5
