,时间,GPS车速
0,417132,9.8
1,417133,7.1
2,417134,0.3
3,417135,0.0
4,417136,0.0
5,417137,0.0
6,417138,0.0
7,417139,0.0
8,417140,0.0
9,417141,0.0
10,417142,0.0
11,417143,0.0
12,417144,0.0
13,417145,0.0
14,417146,0.0
15,417147,0.0
16,417148,0.0
17,417149,0.0
18,417150,0.0
19,417151,0.0
20,417152,0.0
21,417153,0.0
22,417154,0.0
23,417155,0.0
24,417156,0.0
25,417157,0.0
26,417158,0.0
27,417159,0.0
28,417160,0.0
29,417161,0.0
30,417162,0.0
31,417163,6.8
32,417164,6.5
33,417165,7.3
34,417166,9.4
35,417167,5.7
36,417168,3.4
37,417169,4.2
38,417170,5.1
39,417171,3.8
40,417172,5.5
41,417173,8.2
42,417174,9.8
43,417175,13.5
44,417176,14.5
45,417177,17.0
46,417178,20.1
47,417179,22.6
48,417180,24.5
49,417181,26.2
50,417182,27.5
51,417183,28.8
52,417184,30.2
53,417185,31.5
54,417186,32.2
55,417187,32.1
56,417188,32.0
57,417189,31.3
58,417190,30.9
59,417191,30.4
60,417192,30.3
61,417193,30.4
62,417194,30.4
63,417195,30.6
64,417196,30.6
65,417197,30.6
66,417198,30.0
67,417199,29.8
68,417200,29.2
69,417201,28.9
70,417202,30.8
71,417203,32.0
72,417204,32.9
73,417205,33.4
74,417206,34.3
75,417207,34.9
76,417208,34.9
77,417209,35.3
78,417210,35.2
79,417211,34.5
80,417212,33.6
81,417213,32.5
82,417214,31.7
83,417215,31.7
84,417216,32.3
85,417217,32.7
86,417218,33.7
87,417219,34.8
88,417220,35.2
89,417221,36.2
90,417222,36.1
91,417223,34.8
92,417224,33.4
93,417225,31.5
94,417226,28.9
95,417227,26.8
96,417228,23.6
97,417229,19.6
98,417230,16.5
99,417231,15.2
100,417232,13.2
101,417233,11.9
102,417234,10.8
