时间,GPS车速
343868,0.0
343869,0.0
343870,0.0
343871,0.0
343872,0.0
343873,0.0
343874,0.0
343875,0.0
343876,0.0
343877,0.0
343878,0.0
343879,0.0
343880,0.0
343881,0.0
343882,0.0
343883,0.0
343884,0.0
343885,0.0
343886,0.0
343887,0.0
343888,0.0
343889,0.0
343890,0.0
343891,0.0
343892,0.0
343893,0.0
343894,0.0
343895,0.0
343896,0.0
343897,0.0
343898,0.0
343899,0.0
343900,10.0
343901,13.1
343902,14.5
343903,14.6
343904,14.5
343905,14.3
343906,14.0
343907,13.2
343908,17.0
343909,15.9
343910,15.0
343911,18.7
343912,16.3
343913,13.4
343914,16.3
343915,19.4
343916,21.0
343917,23.1
343918,25.2
343919,24.1
343920,22.6
343921,21.8
343922,21.0
343923,24.3
343924,26.6
343925,29.2
343926,29.6
343927,30.5
343928,31.0
343929,30.9
343930,31.0
343931,31.1
343932,30.3
343933,29.9
343934,29.5
343935,28.7
343936,27.7
343937,26.1
343938,25.2
343939,24.5
343940,24.0
343941,24.1
343942,24.2
343943,24.9
343944,25.0
343945,25.1
343946,24.7
343947,24.0
343948,23.2
343949,22.1
343950,21.1
343951,20.5
343952,20.7
343953,21.4
343954,21.8
343955,23.5
343956,25.7
343957,28.0
343958,30.7
343959,33.0
343960,35.2
343961,37.1
343962,38.4
343963,39.1
343964,39.8
343965,40.3
343966,40.8
343967,40.9
343968,41.0
343969,40.6
343970,40.5
343971,39.8
343972,38.9
343973,38.9
343974,38.2
343975,38.1
343976,37.7
343977,37.3
343978,36.7
343979,36.2
343980,35.7
343981,35.5
343982,35.2
343983,33.8
343984,34.2
343985,34.1
343986,33.7
343987,33.3
343988,33.0
343989,31.3
343990,27.6
343991,23.6
343992,18.4
343993,13.1
343994,0.0
