时间,GPS车速
166999,0.0
167000,0.0
167001,0.0
167002,0.0
167003,0.0
167004,0.0
167005,0.0
167006,0.0
167007,0.0
167008,0.0
167009,0.0
167010,0.0
167011,0.0
167012,0.0
167013,0.0
167014,0.0
167015,0.0
167016,0.0
167017,0.0
167018,0.0
167019,0.0
167020,0.0
167021,0.0
167022,0.0
167023,0.0
167024,0.0
167025,0.0
167026,0.0
167027,0.0
167028,0.0
167029,0.0
167030,0.0
167031,0.0
167032,0.0
167033,0.0
167034,0.0
167035,0.0
167036,0.0
167037,0.0
167038,0.0
167039,0.0
167040,21.2
167041,24.3
167042,25.4
167043,25.9
167044,25.1
167045,25.2
167046,25.5
167047,25.4
167048,22.8
167049,20.7
167050,25.0
167051,26.2
167052,24.8
167053,20.9
167054,11.2
167055,9.5
167056,9.5
167057,5.8
167058,0.1
167059,0.0
