时间,GPS车速
327781,9.4
327782,9.9
327783,13.7
327784,18.1
327785,22.2
327786,24.9
327787,27.0
327788,29.4
327789,31.5
327790,33.2
327791,35.0
327792,36.5
327793,36.8
327794,36.4
327795,36.3
327796,35.8
327797,36.9
327798,38.7
327799,39.6
327800,39.9
327801,39.5
327802,40.7
327803,42.1
327804,41.7
327805,41.4
327806,46.3
327807,43.6
327808,44.0
327809,44.0
327810,42.8
327811,42.9
327812,41.7
327813,40.1
327814,39.3
327815,38.8
327816,37.0
327817,36.2
327818,35.7
327819,35.0
327820,34.3
327821,33.7
327822,33.2
327823,31.3
327824,28.9
327825,27.0
327826,23.7
327827,20.1
327828,17.5
327829,15.9
327830,15.1
327831,11.8
327832,13.2
327833,14.3
327834,15.5
327835,17.9
327836,21.1
327837,21.7
327838,24.6
327839,25.6
327840,25.7
327841,28.0
327842,28.0
327843,28.7
327844,28.7
327845,29.8
327846,30.1
327847,27.7
327848,29.2
327849,31.0
327850,33.1
327851,34.0
327852,34.5
327853,34.8
327854,35.8
327855,37.0
327856,37.5
327857,37.5
327858,37.3
327859,37.3
327860,36.7
327861,36.6
327862,36.6
327863,35.1
327864,32.9
327865,25.4
327866,24.7
327867,26.0
327868,25.9
327869,26.0
327870,24.7
327871,25.6
327872,24.3
327873,21.5
327874,23.8
327875,17.8
327876,12.8
327877,10.0
