时间,GPS车速
152203,0.0
152204,0.0
152205,0.0
152206,0.0
152207,0.0
152208,0.0
152209,0.0
152210,0.0
152211,0.0
152212,0.0
152213,0.0
152214,0.0
152215,0.0
152216,0.0
152217,0.0
152218,0.0
152219,0.0
152220,0.0
152221,0.0
152222,0.0
152223,0.0
152224,0.0
152225,0.0
152226,0.0
152227,0.0
152228,0.0
152229,0.0
152230,0.0
152231,0.0
152232,0.0
152233,0.0
152234,0.0
152235,0.0
152236,0.0
152237,0.0
152238,0.0
152239,0.0
152240,0.0
152241,0.0
152242,0.0
152243,0.0
152244,0.0
152245,0.0
152246,0.0
152247,0.0
152248,0.0
152249,0.0
152250,0.0
152251,0.0
152252,0.0
152253,0.0
152254,0.0
152255,0.0
152256,0.0
152257,0.0
152258,0.0
152259,0.0
152260,0.0
152261,0.0
152262,0.0
152263,0.0
152264,0.0
152265,0.0
152266,0.0
152267,0.0
152268,0.0
152269,0.0
152270,0.0
152271,0.0
152272,0.0
152273,0.0
152274,0.0
152275,0.0
152276,0.0
152277,0.0
152278,0.0
152279,0.0
152280,0.0
152281,0.0
152282,0.0
152283,0.0
152284,0.0
152285,0.0
152286,0.0
152287,0.0
152288,0.0
152289,0.0
152290,0.0
152291,0.0
152292,0.0
152293,0.0
152294,0.0
152295,0.0
152296,0.0
152297,0.0
152298,0.0
152299,0.0
152300,0.0
152301,0.0
152302,0.0
152674,60.1
152675,60.2
152676,60.2
152677,60.2
152678,60.1
152679,60.2
152680,60.2
152681,60.2
152682,60.3
152683,60.3
152684,60.3
152685,60.3
152686,60.4
152687,60.4
152688,60.4
152689,60.4
152690,60.5
152691,60.5
152692,60.5
152693,60.5
152694,60.6
152695,60.7
152696,60.8
152697,61.1
152698,61.5
152699,61.6
152700,61.6
152701,61.8
152702,62.0
152703,62.1
152704,63.7
152705,64.2
152706,64.5
152707,64.4
152708,64.4
152709,64.4
152710,64.5
152711,64.5
152712,64.5
152713,64.5
152714,64.5
152715,64.4
152716,64.1
152717,63.9
152718,63.8
152719,63.7
152720,63.4
152721,63.1
152722,62.7
152723,62.6
152724,62.0
152725,61.7
152726,61.4
152727,61.0
152728,60.7
152729,60.6
152730,60.5
152731,60.4
152732,59.9
152733,59.5
152734,59.1
152735,59.0
152736,58.8
152737,58.5
152738,58.0
152739,58.1
152740,56.0
152741,55.0
152742,54.0
152743,52.9
152744,51.0
152745,48.5
152746,46.0
152747,43.2
152748,40.7
152749,38.4
152750,36.2
152751,34.7
152752,33.7
152753,32.5
152754,30.1
152755,27.8
152756,27.8
152757,27.1
152758,27.1
152759,27.6
152760,27.6
152761,27.3
152762,27.8
152763,29.2
152764,28.6
152765,27.5
152766,25.7
152767,26.7
152768,34.7
152769,39.1
152770,39.0
152771,40.2
152772,39.9
152773,40.5
152774,42.0
152775,43.5
152776,43.6
152777,44.7
152778,46.0
152779,47.1
152780,47.6
152781,48.2
152782,49.2
152783,49.1
152784,47.7
152785,48.8
152786,48.8
152787,48.7
152788,50.5
152789,50.6
152790,49.6
152791,50.4
152792,50.4
152793,50.6
152794,52.0
152795,52.4
152796,52.8
152797,52.7
152798,52.2
152799,52.2
152800,52.8
152801,52.9
152802,51.9
152803,50.9
152804,50.0
152805,48.5
152806,48.6
152807,47.0
152808,45.4
152809,44.4
152810,43.5
152811,43.0
152812,42.2
152813,41.1
152814,41.7
152815,41.7
152816,41.7
152817,39.5
152818,40.0
152819,38.6
152820,35.8
152821,33.2
152822,35.8
152823,38.7
152824,39.4
152825,40.9
152826,42.9
152827,43.5
152828,45.3
152829,47.4
152830,48.7
152831,50.9
152832,52.2
152833,52.2
152834,54.1
152835,54.5
152836,54.5
152837,54.6
152838,54.6
152839,54.5
152840,54.4
152841,54.5
152842,54.9
152843,54.9
152844,54.9
152845,54.9
152846,55.0
152847,54.9
152848,52.5
152849,51.5
152850,50.5
152851,49.6
152852,48.3
152853,47.3
152854,46.3
152855,45.2
152856,44.6
152857,44.5
152858,45.4
152859,46.7
152860,47.7
152861,48.6
152862,47.5
152863,48.4
152864,48.3
152865,48.5
152866,48.6
152867,48.7
152868,48.9
152869,48.9
152870,48.3
152871,46.7
152872,49.9
152873,52.4
152874,52.4
152875,53.7
152876,54.0
152877,56.2
152878,56.8
152879,57.6
152880,57.8
152881,58.2
152882,58.0
152883,58.4
152884,59.0
152885,59.2
152886,58.2
152887,58.8
152888,58.9
152889,59.2
152890,59.1
152891,60.3
152892,61.8
152893,62.3
152894,62.2
152895,60.9
152896,60.4
152897,60.4
152898,59.2
152899,59.5
152900,58.9
152901,50.7
152902,45.5
152903,45.2
152904,44.6
152905,43.2
152906,43.2
152907,40.2
152908,43.2
152909,44.4
152910,44.3
152911,40.9
152912,44.4
152913,45.3
152914,45.0
152915,43.7
152916,43.6
152917,43.5
152918,43.1
152919,43.6
152920,43.7
152921,43.3
152922,43.6
152923,44.1
152924,43.1
152925,42.4
152926,41.9
152927,44.5
152928,43.9
152929,44.0
152930,45.0
152931,45.4
152932,45.4
152933,45.0
152934,44.0
152935,38.5
152936,31.6
152937,24.4
152938,17.8
152939,16.7
152940,15.7
152941,16.5
152942,15.6
152943,18.0
152944,21.9
152945,23.7
152946,25.0
152947,26.2
152948,29.1
152949,30.3
152950,29.7
152951,29.0
152952,28.2
152953,28.3
152954,30.0
152955,31.0
152956,31.5
152957,32.4
152958,33.2
152959,32.6
152960,32.5
152961,33.1
152962,34.7
152963,35.9
152964,37.8
152965,39.3
152966,40.3
152967,39.5
152968,39.6
152969,38.7
152970,40.4
152971,41.7
152972,41.6
152973,42.1
152974,42.7
152975,43.3
152976,43.7
152977,44.2
152978,44.6
152979,45.0
152980,45.3
152981,45.3
152982,45.3
152983,45.3
152984,45.4
152985,45.5
152986,46.0
152987,46.4
152988,46.8
152989,46.4
152990,46.4
152991,46.9
152992,47.5
152993,48.1
152994,48.5
152995,49.1
152996,49.2
152997,50.8
152998,51.6
152999,52.5
153000,53.6
153001,54.8
153002,56.0
153003,57.1
153004,58.0
153005,58.9
153006,59.7
153007,60.4
153008,61.2
153009,61.8
153010,62.4
153011,62.8
153012,62.8
153013,62.8
153014,62.8
153015,62.8
153016,62.9
153017,63.0
153018,63.2
153019,63.3
153020,62.9
153021,62.5
153022,62.5
153023,62.0
153024,62.0
153025,61.5
153026,61.6
153027,61.5
153028,59.4
153029,58.1
153030,55.3
153031,54.0
153032,53.2
153033,52.3
153034,52.2
153035,52.2
153036,52.1
153037,52.0
153038,52.0
153039,52.0
153040,52.0
153041,52.3
153042,52.9
153043,51.5
153044,51.6
153045,51.6
153046,51.0
153047,50.5
