时间,GPS车速
331781,9.5
331782,8.7
331783,8.7
331784,9.2
331785,6.0
331786,0.2
331787,0.0
331788,0.0
331789,0.0
331790,0.3
331791,0.0
331792,0.0
331793,0.0
331794,0.5
331795,0.3
331796,0.3
331797,0.4
331798,0.5
331799,0.6
331800,8.6
331801,11.8
331802,14.3
331803,17.1
331804,19.2
331805,20.5
331806,21.5
331807,22.4
331808,23.1
331809,24.3
331810,25.1
331811,26.0
331812,26.7
331813,27.4
331814,27.9
331815,28.4
331816,28.4
331817,27.9
331818,27.4
331819,26.7
331820,26.0
331821,25.4
331822,25.1
331823,24.7
331824,24.3
331825,24.0
331826,23.5
331827,23.5
331828,24.2
331829,25.7
331830,26.5
331831,26.8
331832,26.8
331833,27.8
331834,27.8
331835,26.9
331836,26.3
331837,27.0
331838,27.1
331839,26.7
331840,26.2
331841,25.9
331842,25.5
331843,25.4
331844,25.2
331845,22.2
331846,19.7
331847,19.5
331848,17.0
331849,14.0
331850,11.7
331851,11.9
331852,12.4
331853,12.8
331854,12.8
331855,11.9
