,时间,GPS车速
0,415685,6.5
1,415686,0.2
2,415687,0.2
3,415688,0.3
4,415689,0.5
5,415690,11.2
6,415691,11.1
7,415692,14.5
8,415693,13.9
9,415694,13.8
10,415695,13.9
11,415696,13.8
12,415697,14.6
13,415698,14.6
14,415699,18.6
15,415700,22.6
16,415701,25.6
17,415702,27.8
18,415703,29.4
19,415704,30.8
20,415705,32.6
21,415706,33.1
22,415707,32.7
23,415708,32.8
24,415709,32.9
25,415710,34.4
26,415711,36.3
27,415712,37.2
28,415713,37.7
29,415714,38.5
30,415715,38.6
31,415716,39.0
32,415717,39.8
33,415718,40.4
34,415719,41.6
35,415720,42.2
36,415721,42.7
37,415722,42.7
38,415723,42.0
39,415724,41.2
40,415725,40.7
41,415726,38.6
42,415727,38.7
43,415728,37.5
