时间,GPS车速
405455,0.0
405456,5.4
408088,30.5
408089,29.2
408090,29.4
408091,28.6
408092,28.2
408093,28.3
408094,29.3
408095,31.6
408096,33.2
408097,33.7
408098,35.9
408099,37.9
408100,39.5
408101,40.3
408102,40.3
408103,40.2
408104,39.9
408105,39.3
408106,38.6
408107,38.1
408108,37.5
408109,36.5
408110,35.0
408111,34.5
408112,32.4
408113,30.4
408114,29.3
408115,27.9
408116,27.3
408117,26.7
408118,26.6
408119,26.5
408120,23.7
408121,23.2
408122,22.8
408123,22.3
408124,22.0
408125,21.3
408126,19.7
408127,18.9
408128,17.8
408129,16.7
408130,15.1
408131,13.5
408132,11.2
408133,0.0
